tract_geoid,county_fips,tract_name,land_area_sqmi,centroid_lat,centroid_lon,name,total_population,female_50_54,female_55_59,female_60_61,female_62_64,female_65_66,female_67_69,female_70_74,population_below_poverty,poverty_universe,households_no_vehicle,households_vehicle_universe,state,county,tract,eligible_population,poverty_pct,no_vehicle_pct,population_density_per_sqmi
37183053423,37183,,0.615,35.769796,-78.8103968,Census Tract 534.23; Wake County; North Carolina,1987,93,60,82,46,22,24,59,83,1987,27,979,NC,183,053423,386,4.177151484650227,2.7579162410623086,3230.8943089430895
37183053424,37183,,1.25,35.7679479,-78.8374741,Census Tract 534.24; Wake County; North Carolina,5010,301,147,83,118,31,96,91,203,5010,30,1713,NC,183,053424,867,4.05189620758483,1.7513134851138354,4008.0
37183053425,37183,,0.791,35.78691,-78.8433042,Census Tract 534.25; Wake County; North Carolina,3100,50,81,26,50,51,71,73,61,3100,26,1090,NC,183,053425,402,1.967741935483871,2.385321100917431,3919.089759797724
37183053426,37183,,7.739,35.7632791,-78.910649,Census Tract 534.26; Wake County; North Carolina,8568,225,129,113,81,74,23,73,691,8568,88,2842,NC,183,053426,718,8.064892623716153,3.096410978184377,1107.1197829176897
37183053427,37183,,2.945,35.7367656,-78.9238841,Census Tract 534.27; Wake County; North Carolina,7011,198,303,71,50,14,109,41,85,6975,16,2405,NC,183,053427,786,1.2186379928315412,0.6652806652806653,2380.645161290323
37183053428,37183,,17.964,35.6960308,-78.932739,Census Tract 534.28; Wake County; North Carolina,16415,634,423,45,119,202,64,338,475,16415,177,5259,NC,183,053428,1825,2.8936947913493754,3.3656588705077013,913.7719884212871
37183053429,37183,,1.334,35.742995,-78.848942,Census Tract 534.29; Wake County; North Carolina,2941,64,204,42,32,29,82,65,64,2941,29,1309,NC,183,053429,518,2.17613056783407,2.2154316271963332,2204.6476761619188
37183053430,37183,,1.614,35.7525821,-78.85737,Census Tract 534.30; Wake County; North Carolina,3979,142,99,43,74,60,74,89,190,3979,48,1611,NC,183,053430,581,4.775069112842423,2.97951582867784,2465.3035935563817
37183053431,37183,,4.51,35.7006001,-78.8209524,Census Tract 534.31; Wake County; North Carolina,4744,255,74,59,63,0,14,44,165,4744,108,1627,NC,183,053431,509,3.4780775716694774,6.6379840196681,1051.8847006651886
37183053432,37183,,6.818,35.6847767,-78.8531823,Census Tract 534.32; Wake County; North Carolina,3499,104,22,26,88,39,36,26,92,3499,11,1294,NC,183,053432,341,2.6293226636181766,0.8500772797527048,513.200352009387
37183053433,37183,,1.271,35.7255241,-78.881843,Census Tract 534.33; Wake County; North Carolina,5772,476,142,37,68,9,42,102,114,5752,8,2009,NC,183,053433,876,1.9819193324061195,0.3982080637132902,4541.306058221873
37183053434,37183,,1.068,35.7286286,-78.8671636,Census Tract 534.34; Wake County; North Carolina,4538,145,131,30,34,29,48,120,86,4523,36,1613,NC,183,053434,537,1.9013928808313068,2.231866088034718,4249.063670411985
37183053435,37183,,1.168,35.7456823,-78.8308572,Census Tract 534.35; Wake County; North Carolina,4104,128,111,24,110,30,38,125,0,4077,76,1817,NC,183,053435,566,0.0,4.182718767198679,3513.6986301369866
37183053436,37183,,1.416,35.7309289,-78.8430635,Census Tract 534.36; Wake County; North Carolina,2900,93,84,55,29,59,65,58,94,2900,0,1323,NC,183,053436,443,3.2413793103448274,0.0,2048.0225988700568
37183053505,37183,,1.589,35.7568038,-78.7598576,Census Tract 535.05; Wake County; North Carolina,3566,86,118,67,76,50,117,108,232,3558,16,1422,NC,183,053505,622,6.520517144463182,1.1251758087201125,2244.1787287602265
37183053506,37183,,2.289,35.7586522,-78.7717669,Census Tract 535.06; Wake County; North Carolina,6048,130,137,195,103,51,61,500,603,5936,155,2591,NC,183,053506,1177,10.158355795148248,5.982246236974142,2642.201834862385
37183053507,37183,,1.113,35.7793034,-78.790329,Census Tract 535.07; Wake County; North Carolina,3514,50,167,76,91,32,35,81,218,3459,225,1724,NC,183,053507,532,6.302399537438566,13.051044083526682,3157.2327044025155
37183053509,37183,,2.548,35.7501257,-78.8043542,Census Tract 535.09; Wake County; North Carolina,5471,216,144,46,197,90,75,162,194,5471,7,1983,NC,183,053509,930,3.54596965819777,0.3530005042864347,2147.1742543171113
37183053512,37183,,3.512,35.8258367,-78.7805364,Census Tract 535.12; Wake County; North Carolina,7042,332,312,11,165,167,111,146,219,7042,88,3534,NC,183,053512,1244,3.109911956830446,2.490096208262592,2005.125284738041
37183053513,37183,,0.975,35.8009623,-78.7889857,Census Tract 535.13; Wake County; North Carolina,3820,50,144,66,79,62,31,64,90,3732,40,1768,NC,183,053513,496,2.4115755627009645,2.262443438914027,3917.9487179487182
37183053516,37183,,1.016,35.7716349,-78.7517408,Census Tract 535.16; Wake County; North Carolina,3501,73,74,7,93,115,89,52,346,3482,72,1557,NC,183,053516,503,9.93681792073521,4.624277456647399,3445.8661417322833
37183053517,37183,,1.578,35.780801,-78.7595116,Census Tract 535.17; Wake County; North Carolina,5552,204,127,22,48,8,50,40,1203,5552,107,1670,NC,183,053517,499,21.667867435158502,6.407185628742515,3518.3776932826363
37183053518,37183,,1.083,35.7634579,-78.8071658,Census Tract 535.18; Wake County; North Carolina,4039,112,119,99,96,98,57,108,115,4034,23,1736,NC,183,053518,689,2.8507684680218146,1.3248847926267282,3729.455216989843
37183053519,37183,,0.799,35.7653692,-78.790295,Census Tract 535.19; Wake County; North Carolina,3061,148,141,10,60,23,129,92,361,3061,134,1548,NC,183,053519,603,11.793531525645214,8.656330749354005,3831.0387984981226
37183053520,37183,,1.336,35.8002556,-78.7751998,Census Tract 535.20; Wake County; North Carolina,6452,49,124,0,226,27,54,59,967,6435,70,2859,NC,183,053520,539,15.027195027195027,2.448408534452606,4829.341317365269
37183053521,37183,,4.242,35.8089553,-78.7485228,Census Tract 535.21; Wake County; North Carolina,3939,150,238,160,20,40,49,58,468,3934,0,1612,NC,183,053521,715,11.896288764616166,0.0,928.5714285714286
37183053522,37183,,2.394,35.813733,-78.8115922,Census Tract 535.22; Wake County; North Carolina,8064,316,163,78,118,26,46,73,104,8043,198,3440,NC,183,053522,820,1.2930498570185254,5.755813953488372,3368.4210526315787
37183053523,37183,,2.09,35.7954503,-78.819312,Census Tract 535.23; Wake County; North Carolina,6550,98,444,72,131,28,243,62,227,6529,38,2378,NC,183,053523,1078,3.476795833971512,1.59798149705635,3133.971291866029
37183053524,37183,,0.936,35.7865359,-78.8009413,Census Tract 535.24; Wake County; North Carolina,3797,123,101,85,59,146,90,78,202,3797,117,1818,NC,183,053524,682,5.319989465367395,6.435643564356436,4056.623931623931
37183053525,37183,,0.983,35.7785201,-78.8177286,Census Tract 535.25; Wake County; North Carolina,3500,38,124,41,179,26,65,88,176,3500,15,1383,NC,183,053525,561,5.0285714285714285,1.0845986984815619,3560.528992878942
37183053603,37183,,1.792,35.8037837,-78.8618008,Census Tract 536.03; Wake County; North Carolina,4978,202,160,9,104,10,48,58,118,4978,41,1778,NC,183,053603,591,2.3704298915227,2.3059617547806526,2777.901785714286
37183053604,37183,,1.247,35.8015105,-78.8538326,Census Tract 536.04; Wake County; North Carolina,4303,197,348,51,101,24,65,71,5,4303,12,1631,NC,183,053604,857,0.11619800139437601,0.7357449417535254,3450.6816359262225
37183053608,37183,,2.397,35.8545012,-78.8543914,Census Tract 536.08; Wake County; North Carolina,7910,126,84,272,137,44,131,64,205,7910,106,3046,NC,183,053608,858,2.5916561314791404,3.4799737360472753,3299.9582811848145
37183053609,37183,,5.818,35.8408048,-78.817459,Census Tract 536.09; Wake County; North Carolina,2404,34,18,19,32,12,0,30,260,2404,40,1133,NC,183,053609,145,10.8153078202995,3.5304501323918798,413.20041251289103
37183053611,37183,,1.405,35.8257558,-78.8412868,Census Tract 536.11; Wake County; North Carolina,7589,149,206,89,54,72,36,66,165,7589,77,2663,NC,183,053611,672,2.1741994992752667,2.891475779196395,5401.423487544484
37183053612,37183,,0.948,35.8332439,-78.8340966,Census Tract 536.12; Wake County; North Carolina,3516,69,75,66,0,0,31,13,97,3486,31,1204,NC,183,053612,254,2.7825588066551923,2.574750830564784,3708.860759493671
37183053613,37183,,1.534,35.9117755,-78.7903587,Census Tract 536.13; Wake County; North Carolina,4349,603,51,170,38,10,33,71,174,4349,107,2281,NC,183,053613,976,4.00091975166705,4.690925032880315,2835.0717079530637
37183053614,37183,,0.952,35.9090523,-78.8037616,Census Tract 536.14; Wake County; North Carolina,2379,101,48,26,24,35,62,42,53,2379,119,1100,NC,183,053614,338,2.2278268179907523,10.818181818181818,2498.949579831933
37183053615,37183,,1.901,35.8908583,-78.8059492,Census Tract 536.15; Wake County; North Carolina,4981,213,93,0,123,34,0,25,316,4949,152,2699,NC,183,053615,488,6.385128308749242,5.631715450166729,2620.1998947922148
37183053616,37183,,1.563,35.8044988,-78.8396244,Census Tract 536.16; Wake County; North Carolina,4765,193,342,34,184,39,104,66,426,4765,149,2136,NC,183,053616,962,8.9401888772298,6.97565543071161,3048.6244401791428
37183053617,37183,,2.591,35.8318372,-78.8971478,Census Tract 536.17; Wake County; North Carolina,12674,428,151,33,135,88,30,85,1018,12566,56,4439,NC,183,053617,950,8.101225529205793,1.2615453931065554,4891.54766499421
37183053618,37183,,1.46,35.8548498,-78.9015239,Census Tract 536.18; Wake County; North Carolina,4678,185,133,0,11,21,20,51,503,4678,0,2088,NC,183,053618,421,10.752458315519453,0.0,3204.109589041096
37183053619,37183,,2.16,35.8552147,-78.88092,Census Tract 536.19; Wake County; North Carolina,636,22,31,0,0,0,15,10,16,636,17,285,NC,183,053619,78,2.5157232704402515,5.964912280701754,294.4444444444444
37183053620,37183,,2.533,35.834767,-78.8664073,Census Tract 536.20; Wake County; North Carolina,8463,356,229,11,61,37,0,96,64,8463,0,2890,NC,183,053620,790,0.7562330142975304,0.0,3341.097512830636
37183053711,37183,,2.025,35.8947355,-78.7099861,Census Tract 537.11; Wake County; North Carolina,4862,155,209,44,54,51,141,55,212,4862,48,1991,NC,183,053711,709,4.3603455368161255,2.410848819688599,2400.987654320988
37183053712,37183,,1.291,35.8968975,-78.6915427,Census Tract 537.12; Wake County; North Carolina,3100,168,152,27,152,10,46,81,67,3100,0,1212,NC,183,053712,636,2.161290322580645,0.0,2401.2393493415957
37183053713,37183,,0.534,35.8818822,-78.6969081,Census Tract 537.13; Wake County; North Carolina,3338,171,16,0,117,0,62,87,504,3338,22,1931,NC,183,053713,453,15.098861593768724,1.1393060590367685,6250.936329588015
37183053714,37183,,1.374,35.8737089,-78.6862502,Census Tract 537.14; Wake County; North Carolina,5689,216,260,6,69,15,100,75,414,5689,35,2442,NC,183,053714,741,7.277201617155915,1.4332514332514332,4140.465793304221
37183053715,37183,,1.27,35.8644311,-78.6684705,Census Tract 537.15; Wake County; North Carolina,3665,199,116,50,65,11,150,111,309,3665,8,1544,NC,183,053715,702,8.431105047748977,0.5181347150259067,2885.8267716535433
37183053716,37183,,1.232,35.8610519,-78.6499927,Census Tract 537.16; Wake County; North Carolina,4494,313,123,130,45,64,39,12,234,4494,32,2058,NC,183,053716,726,5.2069425901201605,1.554907677356657,3647.727272727273
37183053717,37183,,2.637,35.9114297,-78.7624255,Census Tract 537.17; Wake County; North Carolina,4552,173,295,29,29,17,19,121,234,4552,69,2600,NC,183,053717,683,5.140597539543058,2.6538461538461537,1726.204019719378
37183053718,37183,,1.17,35.9144309,-78.7450179,Census Tract 537.18; Wake County; North Carolina,3348,172,102,29,42,24,10,47,225,3348,18,1249,NC,183,053718,426,6.720430107526882,1.4411529223378703,2861.538461538462
37183053719,37183,,0.777,35.9255428,-78.7475858,Census Tract 537.19; Wake County; North Carolina,3971,187,149,34,47,43,38,46,72,3971,0,1394,NC,183,053719,544,1.8131453034500127,0.0,5110.682110682111
37183053720,37183,,4.149,35.9421439,-78.719318,Census Tract 537.20; Wake County; North Carolina,4435,171,245,22,179,21,90,119,110,4435,39,1554,NC,183,053720,847,2.480270574971815,2.5096525096525095,1068.9322728368281
37183053721,37183,,4.62,35.9203025,-78.715151,Census Tract 537.21; Wake County; North Carolina,3862,244,133,46,51,36,130,154,65,3862,27,1359,NC,183,053721,794,1.6830657690315898,1.9867549668874172,835.9307359307359
37183053722,37183,,1.208,35.8923677,-78.6704743,Census Tract 537.22; Wake County; North Carolina,4894,81,331,77,56,111,116,108,402,4772,222,2457,NC,183,053722,880,8.424140821458508,9.035409035409035,4051.3245033112585
37183053723,37183,,0.979,35.8930818,-78.6567745,Census Tract 537.23; Wake County; North Carolina,3573,63,191,53,57,47,193,263,188,3538,73,1800,NC,183,053723,867,5.313736574335783,4.055555555555555,3649.6424923391214
37183053724,37183,,2.264,35.897925,-78.7499213,Census Tract 537.24; Wake County; North Carolina,5202,240,13,12,65,17,73,357,204,5202,171,2226,NC,183,053724,777,3.9215686274509802,7.681940700808625,2297.7031802120146
37183053725,37183,,1.624,35.8823934,-78.7179671,Census Tract 537.25; Wake County; North Carolina,5486,194,136,129,61,22,41,95,246,5486,40,2431,NC,183,053725,678,4.484141450966096,1.6454134101192925,3378.07881773399
37183053726,37183,,0.882,35.8663491,-78.7091843,Census Tract 537.26; Wake County; North Carolina,3346,123,20,43,25,67,33,116,168,3346,21,1635,NC,183,053726,427,5.02092050209205,1.2844036697247707,3793.6507936507937
37183053727,37183,,2.175,35.8662756,-78.7324275,Census Tract 537.27; Wake County; North Carolina,5999,326,283,35,66,33,58,25,352,5999,97,2565,NC,183,053727,826,5.867644607434572,3.7816764132553606,2758.16091954023
37183053728,37183,,0.471,35.8619248,-78.7194014,Census Tract 537.28; Wake County; North Carolina,3011,135,111,0,16,7,19,39,474,3011,180,1640,NC,183,053728,327,15.742278312852873,10.975609756097562,6392.781316348196
37183053729,37183,,1.345,35.8796416,-78.6641413,Census Tract 537.29; Wake County; North Carolina,4784,19,231,45,79,36,31,201,143,4784,161,2099,NC,183,053729,642,2.989130434782609,7.670319199618866,3556.8773234200744
37183053730,37183,,0.311,35.8734966,-78.6459196,Census Tract 537.30; Wake County; North Carolina,2635,12,92,32,26,9,27,44,178,2635,12,1235,NC,183,053730,242,6.755218216318785,0.97165991902834,8472.66881028939
37183053803,37183,,4.588,35.9608154,-78.6931495,Census Tract 538.03; Wake County; North Carolina,4011,77,148,109,136,62,106,58,27,4011,0,1354,NC,183,053803,696,0.6731488406881077,0.0,874.2371403661726
37183053804,37183,,11.142,35.9800072,-78.6646304,Census Tract 538.04; Wake County; North Carolina,3699,118,185,89,121,34,37,88,332,3693,8,1320,NC,183,053804,672,8.989981045220688,0.6060606060606061,331.98707592891765
37183053805,37183,,4.021,35.959404,-78.6274298,Census Tract 538.05; Wake County; North Carolina,1984,43,101,22,54,34,43,113,15,1984,0,726,NC,183,053805,410,0.7560483870967742,0.0,493.40959960208903
37183053806,37183,,4.033,35.937844,-78.6361198,Census Tract 538.06; Wake County; North Carolina,3401,154,142,87,6,86,103,70,124,3401,25,1204,NC,183,053806,648,3.645986474566304,2.0764119601328903,843.2928341185221
37183053807,37183,,3.612,35.917303,-78.6664064,Census Tract 538.07; Wake County; North Carolina,4992,331,123,35,78,49,130,144,195,4992,14,1745,NC,183,053807,890,3.90625,0.8022922636103151,1382.0598006644518
37183053808,37183,,7.799,35.9160274,-78.6207817,Census Tract 538.08; Wake County; North Carolina,5452,206,225,72,216,69,102,226,52,5452,0,2036,NC,183,053808,1116,0.9537784299339692,0.0,699.0639825618669
37183053901,37183,,10.812,35.9866747,-78.5823516,Census Tract 539.01; Wake County; North Carolina,4869,216,226,92,91,97,64,93,39,4869,32,1618,NC,183,053901,879,0.8009858287122612,1.9777503090234858,450.3329633740289
37183053902,37183,,31.036,36.0259047,-78.6678139,Census Tract 539.02; Wake County; North Carolina,6151,340,469,87,130,74,76,100,147,6151,0,2351,NC,183,053902,1276,2.389855308079987,0.0,198.18919963912876
37183054001,37183,,1.34,35.8584752,-78.632373,Census Tract 540.01; Wake County; North Carolina,5403,185,363,0,116,114,175,200,332,5339,231,2856,NC,183,054001,1153,6.218392957482675,8.088235294117647,4032.089552238806
37183054004,37183,,1.007,35.8600448,-78.6105725,Census Tract 540.04; Wake County; North Carolina,5425,182,208,53,63,90,31,201,911,5424,232,2343,NC,183,054004,828,16.795722713864308,9.90183525394793,5387.288977159881
37183054006,37183,,0.853,35.8736852,-78.633929,Census Tract 540.06; Wake County; North Carolina,3172,74,53,42,23,43,55,53,228,3126,32,1172,NC,183,054006,343,7.293666026871401,2.7303754266211606,3718.6400937866356
37183054007,37183,,1.305,35.887826,-78.6382786,Census Tract 540.07; Wake County; North Carolina,4247,77,218,37,77,53,83,104,334,4238,7,2063,NC,183,054007,649,7.881075979235488,0.3393116820164809,3254.4061302681994
37183054008,37183,,0.863,35.8506029,-78.5706493,Census Tract 540.08; Wake County; North Carolina,6748,226,411,39,10,79,26,20,691,6743,219,2936,NC,183,054008,811,10.247664244401602,7.459128065395095,7819.2352259559675
37183054011,37183,,1.128,35.8919172,-78.6128556,Census Tract 540.11; Wake County; North Carolina,2806,80,87,62,28,27,71,158,85,2778,11,1097,NC,183,054011,513,3.0597552195824336,1.0027347310847767,2487.58865248227
37183054012,37183,,1.939,35.8767601,-78.6083296,Census Tract 540.12; Wake County; North Carolina,4104,129,123,204,37,75,91,142,118,4104,57,1707,NC,183,054012,801,2.875243664717349,3.3391915641476273,2116.554925219185
37183054015,37183,,1.849,35.8640955,-78.5677413,Census Tract 540.15; Wake County; North Carolina,5094,172,136,175,127,36,51,32,1260,5094,35,2226,NC,183,054015,729,24.73498233215548,1.5723270440251573,2755.0027041644134
37183054016,37183,,2.349,35.8911196,-78.5846903,Census Tract 540.16; Wake County; North Carolina,6531,307,135,0,131,112,111,94,158,6366,25,2548,NC,183,054016,890,2.4819352811812756,0.9811616954474097,2780.332056194125
37183054017,37183,,1.127,35.8817127,-78.5900885,Census Tract 540.17; Wake County; North Carolina,3166,61,182,7,55,12,48,30,238,3083,62,1366,NC,183,054017,395,7.7197534868634445,4.538799414348462,2809.2280390417036
37183054018,37183,,2.065,35.8598788,-78.589787,Census Tract 540.18; Wake County; North Carolina,4327,162,293,23,71,9,53,51,585,4327,249,2137,NC,183,054018,662,13.519759648717356,11.651848385587272,2095.399515738499
37183054019,37183,,1.493,35.9190679,-78.5843628,Census Tract 540.19; Wake County; North Carolina,4938,158,178,19,101,48,131,54,367,4938,191,1976,NC,183,054019,689,7.43215876873228,9.665991902834008,3307.434695244474
37183054020,37183,,2.494,35.9103875,-78.5686254,Census Tract 540.20; Wake County; North Carolina,4030,266,148,100,119,18,66,146,250,4009,45,1901,NC,183,054020,863,6.2359690695934145,2.367175170962651,1615.8781074578987
37183054021,37183,,0.757,35.930457,-78.5700539,Census Tract 540.21; Wake County; North Carolina,2746,55,63,56,39,57,20,81,50,2708,18,948,NC,183,054021,371,1.846381093057607,1.8987341772151898,3627.476882430647
37183054022,37183,,1.854,35.8775412,-78.5575179,Census Tract 540.22; Wake County; North Carolina,5219,70,43,34,175,98,89,36,1097,5219,133,1875,NC,183,054022,545,21.019352366353708,7.093333333333334,2814.994606256742
37183054023,37183,,2.25,35.8940765,-78.5456654,Census Tract 540.23; Wake County; North Carolina,9308,345,359,137,60,77,52,71,567,9191,216,3224,NC,183,054023,1101,6.169078446306169,6.699751861042183,4136.888888888889
37183054106,37183,,5.643,35.776322,-78.551957,Census Tract 541.06; Wake County; North Carolina,9648,201,328,75,115,0,215,83,1265,9476,187,3263,NC,183,054106,1017,13.349514563106796,5.7309224639901934,1709.7288676236046
37183054108,37183,,8.221,35.7732472,-78.4607764,Census Tract 541.08; Wake County; North Carolina,8943,357,146,65,104,46,67,63,1178,8884,218,2798,NC,183,054108,848,13.259792886087348,7.791279485346676,1087.8238657097677
37183054109,37183,,13.075,35.7360142,-78.4777416,Census Tract 541.09; Wake County; North Carolina,5118,305,160,62,101,37,54,74,353,5118,0,1810,NC,183,054109,793,6.897225478702619,0.0,391.434034416826
37183054111,37183,,7.547,35.8532749,-78.4691633,Census Tract 541.11; Wake County; North Carolina,2315,117,47,51,110,69,30,19,127,2315,34,868,NC,183,054111,443,5.485961123110151,3.9170506912442398,306.74440174903935
37183054112,37183,,4.259,35.8171266,-78.4714071,Census Tract 541.12; Wake County; North Carolina,3644,236,119,32,33,23,50,73,262,3644,95,1352,NC,183,054112,566,7.189901207464325,7.0266272189349115,855.5999060812396
37183054113,37183,,8.484,35.8193403,-78.5113737,Census Tract 541.13; Wake County; North Carolina,5624,251,107,85,90,83,101,68,961,5624,167,2161,NC,183,054113,785,17.087482219061165,7.727903748264692,662.8948609146629
37183054114,37183,,4.85,35.7722029,-78.5212487,Census Tract 541.14; Wake County; North Carolina,8114,251,362,0,104,36,49,158,1032,8114,196,2846,NC,183,054114,960,12.718757702736012,6.886858749121574,1672.9896907216496
37183054115,37183,,5.44,35.774759,-78.491564,Census Tract 541.15; Wake County; North Carolina,8947,365,354,85,187,166,94,189,757,8846,121,3498,NC,183,054115,1440,8.557540131132715,3.459119496855346,1644.6691176470588
37183054116,37183,,3.25,35.8549086,-78.5404982,Census Tract 541.16; Wake County; North Carolina,8919,328,152,177,102,12,28,21,782,8830,96,3451,NC,183,054116,820,8.85617214043035,2.781802376122863,2744.3076923076924
37183054117,37183,,1.23,35.8400331,-78.5599063,Census Tract 541.17; Wake County; North Carolina,5917,270,193,31,94,50,189,40,184,5915,18,2058,NC,183,054117,867,3.1107354184277263,0.8746355685131195,4810.569105691057
37183054118,37183,,1.744,35.8062032,-78.5503184,Census Tract 541.18; Wake County; North Carolina,5274,64,220,0,321,16,121,47,934,5256,0,2307,NC,183,054118,789,17.770167427701676,0.0,3024.0825688073396
37183054119,37183,,2.56,35.8224125,-78.54747,Census Tract 541.19; Wake County; North Carolina,7951,115,176,76,262,69,156,218,290,7922,102,3190,NC,183,054119,1072,3.6606917445089624,3.197492163009404,3105.859375
37183054120,37183,,3.075,35.8651456,-78.4912088,Census Tract 541.20; Wake County; North Carolina,1536,74,53,33,72,8,6,26,54,1536,12,625,NC,183,054120,272,3.515625,1.92,499.5121951219512
37183054121,37183,,3.136,35.8673763,-78.5191486,Census Tract 541.21; Wake County; North Carolina,10170,223,334,99,281,189,60,48,617,10170,0,3392,NC,183,054121,1234,6.066863323500492,0.0,3242.984693877551
37183054203,37183,,4.748,35.9998282,-78.5412565,Census Tract 542.03; Wake County; North Carolina,4424,183,312,40,40,39,52,303,42,4424,0,1584,NC,183,054203,969,0.9493670886075949,0.0,931.7607413647851
37183054204,37183,,2.631,35.997047,-78.5086037,Census Tract 542.04; Wake County; North Carolina,5144,105,257,33,87,65,45,146,318,5089,78,1976,NC,183,054204,738,6.2487718608764,3.9473684210526314,1955.1501330292665
37183054206,37183,,3.426,35.9701916,-78.5283801,Census Tract 542.06; Wake County; North Carolina,6360,312,136,44,107,34,104,60,412,6140,157,2812,NC,183,054206,797,6.710097719869707,5.583214793741109,1856.3922942206655
37183054212,37183,,1.972,35.9715726,-78.5456427,Census Tract 542.12; Wake County; North Carolina,7832,430,216,82,88,12,90,147,1213,7832,270,3569,NC,183,054212,1065,15.487742594484168,7.565144298122723,3971.602434077079
37183054213,37183,,1.361,35.9485653,-78.5609024,Census Tract 542.13; Wake County; North Carolina,4216,169,175,57,54,31,20,119,176,4216,66,1483,NC,183,054213,625,4.174573055028463,4.45043830074174,3097.722263041881
37183054214,37183,,11.414,35.9216086,-78.4163693,Census Tract 542.14; Wake County; North Carolina,2435,65,6,46,27,27,44,20,507,2435,0,805,NC,183,054214,235,20.82135523613963,0.0,213.334501489399
37183054215,37183,,7.779,35.8963561,-78.4674384,Census Tract 542.15; Wake County; North Carolina,4814,214,190,23,31,72,34,148,287,4814,21,1630,NC,183,054215,712,5.961778147071043,1.2883435582822085,618.8456099755753
37183054216,37183,,4.801,35.9229879,-78.4877196,Census Tract 542.16; Wake County; North Carolina,5698,193,197,104,189,45,24,135,29,5698,0,2063,NC,183,054216,887,0.508950508950509,0.0,1186.836075817538
37183054217,37183,,2.482,35.9250967,-78.5164979,Census Tract 542.17; Wake County; North Carolina,6155,323,143,38,99,91,56,105,14,6155,11,1707,NC,183,054217,855,0.22745735174654752,0.6444053895723492,2479.854955680902
37183054218,37183,,3.323,35.8990708,-78.5225594,Census Tract 542.18; Wake County; North Carolina,9699,293,329,65,73,66,93,205,433,9699,41,3507,NC,183,054218,1124,4.464377770904217,1.169090390647277,2918.748119169425
37183054219,37183,,1.604,35.9611018,-78.5093385,Census Tract 542.19; Wake County; North Carolina,4600,195,52,33,58,7,73,83,296,4558,18,1785,NC,183,054219,501,6.494076349275998,1.0084033613445378,2867.8304239401496
37183054220,37183,,5.297,35.9318807,-78.5404725,Census Tract 542.20; Wake County; North Carolina,6324,338,198,113,30,82,67,52,845,6324,143,2349,NC,183,054220,880,13.3617963314358,6.087696892294593,1193.8833301868983
37183054221,37183,,10.473,35.9630049,-78.4488276,Census Tract 542.21; Wake County; North Carolina,8475,365,173,130,153,122,107,162,576,8449,4,2543,NC,183,054221,1212,6.817374837258847,0.15729453401494298,809.2237181323402
37183054222,37183,,3.77,35.9419277,-78.4804235,Census Tract 542.22; Wake County; North Carolina,7763,266,270,111,109,141,99,213,80,7763,60,2589,NC,183,054222,1209,1.0305294344969729,2.317497103128621,2059.151193633952
37183054223,37183,,1.453,35.9892556,-78.4863197,Census Tract 542.23; Wake County; North Carolina,3968,32,82,120,56,50,54,136,54,3294,8,1475,NC,183,054223,530,1.639344262295082,0.5423728813559322,2730.901582931865
37183054224,37183,,1.582,35.9778462,-78.4970917,Census Tract 542.24; Wake County; North Carolina,5413,124,81,86,137,72,7,68,433,5286,139,1824,NC,183,054224,575,8.191449110858873,7.620614035087719,3421.6182048040455
37183054303,37183,,21.117,35.8884053,-78.3860355,Census Tract 543.03; Wake County; North Carolina,3956,40,51,116,34,25,87,32,980,3866,62,1315,NC,183,054303,385,25.349198137609932,4.714828897338403,187.3372164606715
37183054304,37183,,15.01,35.8623666,-78.3232383,Census Tract 543.04; Wake County; North Carolina,7110,92,263,111,68,115,249,72,461,7105,10,2280,NC,183,054304,970,6.488388458831809,0.43859649122807015,473.6842105263158
37183054305,37183,,4.759,35.8285031,-78.3280389,Census Tract 543.05; Wake County; North Carolina,3806,140,102,33,92,120,62,174,577,3806,219,1565,NC,183,054305,723,15.160273252758802,13.993610223642172,799.7478461861735
37183054306,37183,,10.877,35.8132321,-78.2958987,Census Tract 543.06; Wake County; North Carolina,3702,144,59,0,72,32,36,130,490,3619,28,1398,NC,183,054306,473,13.539651837524177,2.0028612303290414,340.3511997793509
37183054402,37183,,15.676,35.7682212,-78.3903407,Census Tract 544.02; Wake County; North Carolina,11458,236,459,73,211,73,288,226,722,11291,147,4287,NC,183,054402,1566,6.3944734744486755,3.4289713086074176,730.9262566981373
37183054403,37183,,12.995,35.8370013,-78.411718,Census Tract 544.03; Wake County; North Carolina,3957,103,215,68,64,27,35,163,271,3957,73,1374,NC,183,054403,675,6.8486226939600705,5.312954876273653,304.5017314351674
37183054404,37183,,11.239,35.8058495,-78.3864795,Census Tract 544.04; Wake County; North Carolina,8076,522,221,82,93,110,439,130,354,8028,179,3136,NC,183,054404,1597,4.409566517189836,5.707908163265306,718.5692677284455
37183054501,37183,,1.41,35.7418689,-78.6617984,Census Tract 545.01; Wake County; North Carolina,5115,71,145,155,69,47,73,141,1120,5109,212,2749,NC,183,054501,701,21.92209825797612,7.7118952346307745,3627.6595744680853
37183054502,37183,,3.649,35.7394619,-78.6454557,Census Tract 545.02; Wake County; North Carolina,4205,93,47,0,26,0,26,35,1215,3446,71,1201,NC,183,054502,227,35.258270458502615,5.911740216486262,1152.3705124691696
