point_id,county_fips,latitude,longitude,weight
tract-37083931000,37083,36.2733034,-77.5165168,488
tract-37083931101,37083,36.1532403,-77.4458717,268
tract-37083931102,37083,36.1077798,-77.3963482,527
tract-37085070100,37085,35.2786325,-78.618099,880
tract-37085070200,37085,35.3382477,-78.5643994,577
tract-37085070300,37085,35.3475981,-78.6034405,906
tract-37085070401,37085,35.3841878,-78.6942919,571
tract-37085070402,37085,35.4045082,-78.6334382,1302
tract-37085070500,37085,35.3023108,-78.6630526,991
tract-37085070600,37085,35.2977993,-78.7851793,838
tract-37085070700,37085,35.3648785,-78.7800945,595
tract-37085070801,37085,35.4391033,-78.7694899,354
tract-37085070802,37085,35.4052543,-78.7508208,533
tract-37085070901,37085,35.5183703,-78.725586,547
tract-37085070902,37085,35.4885095,-78.69462,500
tract-37085070903,37085,35.4785389,-78.7500793,424
tract-37085070904,37085,35.4931913,-78.7744181,848
tract-37085071002,37085,35.5143505,-78.9005571,630
tract-37085071003,37085,35.4955449,-78.8361484,699
tract-37085071004,37085,35.5144493,-78.8005485,251
tract-37085071101,37085,35.4586669,-78.9456639,378
tract-37085071102,37085,35.3947366,-78.9460203,779
tract-37085071201,37085,35.281006,-78.8762149,282
tract-37085071202,37085,35.2432524,-78.9493467,377
tract-37085071203,37085,35.2317358,-78.9722256,262
tract-37085071204,37085,35.2967721,-78.9390058,785
tract-37085071301,37085,35.3618359,-79.0452464,488
tract-37085071302,37085,35.3115042,-79.054283,702
tract-37085071303,37085,35.2816455,-79.018001,1243
tract-37085071401,37085,35.2997042,-79.1317615,606
tract-37085071402,37085,35.2299302,-79.1255869,810
tract-37087920101,37087,35.65248,-83.0287986,799
tract-37087920102,37087,35.6767014,-82.9582344,776
tract-37087920201,37087,35.5646533,-82.8675398,418
tract-37087920202,37087,35.5746614,-82.8146426,1005
tract-37087920300,37087,35.5232452,-82.8142703,540
tract-37087920400,37087,35.5287002,-82.8622947,360
tract-37087920501,37087,35.5583058,-82.9192627,443
tract-37087920502,37087,35.5279725,-82.9118176,835
tract-37087920601,37087,35.5451844,-82.991171,444
tract-37087920602,37087,35.5220183,-82.9844133,490
tract-37087920701,37087,35.5110466,-83.1162285,586
tract-37087920702,37087,35.5317237,-83.0725236,458
tract-37087920800,37087,35.4780805,-83.0476476,875
tract-37087920900,37087,35.4931326,-82.9957015,257
tract-37087921000,37087,35.5051763,-82.9601162,534
tract-37087921100,37087,35.4681455,-82.9768496,486
tract-37087921201,37087,35.4769051,-83.0034989,366
tract-37087921202,37087,35.4222498,-83.0108423,899
tract-37087921301,37087,35.410828,-82.9156129,710
tract-37087921302,37087,35.4220846,-82.827011,808
tract-37089930100,37089,35.446124,-82.3488867,750
tract-37089930201,37089,35.3206024,-82.3610945,681
tract-37089930202,37089,35.3698348,-82.3166263,752
tract-37089930301,37089,35.3643901,-82.3894118,1060
tract-37089930302,37089,35.3194367,-82.4002855,705
tract-37089930401,37089,35.3855004,-82.4375723,366
tract-37089930402,37089,35.3878393,-82.4031908,888
tract-37089930501,37089,35.3972583,-82.4940408,602
tract-37089930502,37089,35.4298053,-82.4592153,935
tract-37089930600,37089,35.4258102,-82.5186657,1092
tract-37089930701,37089,35.4214341,-82.5982944,637
tract-37089930702,37089,35.3737029,-82.6145278,947
tract-37089930703,37089,35.3283433,-82.5949296,1158
tract-37089930800,37089,35.3722524,-82.5041352,843
tract-37089930900,37089,35.3526442,-82.4887503,538
tract-37089931000,37089,35.3382355,-82.4401626,995
tract-37089931100,37089,35.3257405,-82.4667406,313
tract-37089931200,37089,35.3154556,-82.4659348,539
tract-37089931300,37089,35.3009696,-82.4460792,571
tract-37089931401,37089,35.2733439,-82.4016904,609
tract-37089931402,37089,35.2846215,-82.4275056,452
tract-37089931500,37089,35.2521635,-82.4612513,1069
tract-37089931600,37089,35.2896309,-82.4867345,806
tract-37089931700,37089,35.3082533,-82.5069863,806
tract-37089931801,37089,35.350939,-82.5096253,828
tract-37089931802,37089,35.3338516,-82.5241023,828
tract-37089931901,37089,35.2952319,-82.5690391,985
tract-37089931902,37089,35.2561105,-82.5437141,904
tract-37089932000,37089,35.2004803,-82.5247743,804
tract-37091950101,37091,36.3935629,-77.0849635,521
tract-37091950102,37091,36.4801933,-77.0148701,465
tract-37091950201,37091,36.3048813,-76.8205937,451
tract-37091950202,37091,36.3793517,-76.9584299,287
tract-37091950300,37091,36.3069898,-77.1045622,503
tract-37091950401,37091,36.270387,-77.0085834,639
tract-37091950402,37091,36.2810438,-76.9380357,654
tract-37093970104,37093,35.0306868,-79.1911685,540
tract-37093970105,37093,35.040266,-79.1107806,594
tract-37093970106,37093,35.0100249,-79.087308,709
tract-37093970107,37093,35.0021666,-79.1559211,980
tract-37093970108,37093,34.9727686,-79.0752051,640
tract-37093970109,37093,34.9801262,-79.1430133,322
tract-37093970201,37093,35.0376466,-79.3534211,954
tract-37093970202,37093,34.9282511,-79.303226,542
tract-37093970300,37093,34.9835606,-79.2232893,798
tract-37093970401,37093,34.9036131,-79.1356766,516
tract-37093970402,37093,34.8906225,-79.2356703,379
tract-37095920101,37095,35.5791213,-76.0944931,430
tract-37095920102,37095,35.525057,-76.3981415,394
tract-37097060100,37097,35.7902418,-80.871839,984
tract-37097060200,37097,35.7628534,-80.8731599,196
tract-37097060300,37097,35.7646694,-80.896941,291
tract-37097060400,37097,35.7835005,-80.9222068,714
tract-37097060500,37097,35.793133,-80.9003531,920
tract-37097060601,37097,35.7949144,-80.8501803,778
tract-37097060602,37097,35.7901073,-80.8142041,338
tract-37097060603,37097,35.7489279,-80.8309436,147
tract-37097060701,37097,35.7626972,-80.7688678,512
tract-37097060702,37097,35.8283293,-80.7688395,737
tract-37097060703,37097,35.8624139,-80.8293838,422
tract-37097060801,37097,35.9991529,-80.7588864,665
tract-37097060802,37097,35.9162928,-80.7747628,532
tract-37097060901,37097,36.0168216,-80.9225821,565
tract-37097060902,37097,35.9245171,-80.9374165,737
tract-37097061001,37097,35.8695809,-80.8896528,974
tract-37097061002,37097,35.8505382,-80.969113,839
tract-37097061003,37097,35.825128,-80.9090498,597
tract-37097061101,37097,35.8072573,-81.0512847,487
tract-37097061102,37097,35.7884839,-81.0063969,660
tract-37097061103,37097,35.7395156,-81.0226277,498
tract-37097061104,37097,35.7606096,-80.9740504,328
tract-37097061201,37097,35.7368476,-80.9137364,872
tract-37097061202,37097,35.6900689,-80.8845471,1015
tract-37097061203,37097,35.6314173,-80.8812394,1055
tract-37097061204,37097,35.6283308,-80.9097772,1005
tract-37097061205,37097,35.6839974,-80.9503795,1023
tract-37097061301,37097,35.7181406,-80.8107534,472
tract-37097061302,37097,35.6709471,-80.8082058,798
tract-37097061303,37097,35.6315754,-80.7888335,821
tract-37097061304,37097,35.6155217,-80.8373856,1075
tract-37097061401,37097,35.5627265,-80.9387125,859
tract-37097061402,37097,35.5915725,-80.9025212,967
tract-37097061403,37097,35.5817501,-80.857034,653
tract-37097061404,37097,35.5519222,-80.8682226,761
tract-37097061405,37097,35.5616585,-80.8871353,651
tract-37097061406,37097,35.5285745,-80.929258,1198
tract-37097061407,37097,35.5228473,-80.8442194,1029
tract-37097061408,37097,35.5325488,-80.760275,660
tract-37097061501,37097,35.5994608,-80.7926699,535
tract-37097061502,37097,35.5753982,-80.7749141,737
tract-37097061503,37097,35.5582787,-80.7960902,727
tract-37097061601,37097,35.5864372,-80.8192486,440
tract-37097061603,37097,35.5693849,-80.8282596,601
tract-37097061604,37097,35.5463235,-80.8089947,324
tract-37097061605,37097,35.5482191,-80.831365,328
tract-37099940200,37099,35.4582474,-83.2552912,872
tract-37099950200,37099,35.4100945,-83.1048771,440
tract-37099950300,37099,35.4185853,-83.2051297,1035
tract-37099950400,37099,35.361038,-83.1924421,757
tract-37099950500,37099,35.3213823,-83.2852418,1049
tract-37099950600,37099,35.2596836,-83.1866496,817
tract-37099950700,37099,35.2762297,-83.0428781,658
tract-37099950800,37099,35.1901108,-83.1307025,447
tract-37099950900,37099,35.0495435,-83.0933261,692
tract-37101040101,37101,35.5908521,-78.1325843,428
tract-37101040102,37101,35.6114511,-78.1914084,456
tract-37101040103,37101,35.5413351,-78.144732,360
tract-37101040204,37101,35.7486278,-78.2701832,768
tract-37101040205,37101,35.7140168,-78.3150263,1037
tract-37101040206,37101,35.6604033,-78.2402326,851
tract-37101040207,37101,35.6480007,-78.3653307,1909
tract-37101040208,37101,35.6743423,-78.3514627,679
tract-37101040209,37101,35.7137466,-78.3975758,595
tract-37101040210,37101,35.6761417,-78.4118509,363
tract-37101040301,37101,35.5607778,-78.2486071,821
tract-37101040303,37101,35.5465875,-78.290032,375
tract-37101040304,37101,35.5957488,-78.2976147,511
tract-37101040400,37101,35.5141325,-78.2322379,804
tract-37101040501,37101,35.4268123,-78.1990242,800
tract-37101040502,37101,35.4928373,-78.1550137,402
tract-37101040600,37101,35.4574321,-78.2964396,494
tract-37101040700,37101,35.5255073,-78.3228684,757
tract-37101040800,37101,35.4994835,-78.3609628,598
tract-37101040903,37101,35.6018529,-78.3696533,1345
tract-37101040904,37101,35.563642,-78.350253,755
tract-37101040905,37101,35.5407285,-78.4105075,829
tract-37101040906,37101,35.5863229,-78.4326873,435
tract-37101041001,37101,35.630875,-78.4191813,1588
tract-37101041003,37101,35.6513027,-78.4901831,669
tract-37101041004,37101,35.6612029,-78.4855833,358
tract-37101041005,37101,35.6906046,-78.4608483,678
tract-37101041104,37101,35.5872805,-78.4675603,904
tract-37101041105,37101,35.6076619,-78.5067522,537
tract-37101041106,37101,35.5425719,-78.4936845,969
tract-37101041107,37101,35.5620416,-78.5569918,896
tract-37101041108,37101,35.5762498,-78.5224281,646
tract-37101041109,37101,35.5958655,-78.5419791,420
tract-37101041110,37101,35.6534281,-78.5176057,712
tract-37101041111,37101,35.6307823,-78.5473406,721
tract-37101041112,37101,35.5954751,-78.5831654,556
tract-37101041113,37101,35.5720016,-78.6120271,349
tract-37101041203,37101,35.373841,-78.4155551,253
tract-37101041204,37101,35.4314602,-78.3934336,211
tract-37101041205,37101,35.4441287,-78.4426285,410
tract-37101041206,37101,35.4921818,-78.4144478,578
tract-37101041301,37101,35.3633055,-78.2986758,338
tract-37101041302,37101,35.3098465,-78.4447126,702
tract-37101041401,37101,35.3931824,-78.5061516,187
tract-37101041402,37101,35.3763425,-78.5476282,970
tract-37101041504,37101,35.5300834,-78.5356489,639
tract-37101041505,37101,35.4692361,-78.4889655,639
tract-37101041506,37101,35.5400494,-78.5930894,337
tract-37101041507,37101,35.5431655,-78.6072792,978
tract-37101041508,37101,35.5439737,-78.6627533,305
tract-37101041509,37101,35.4970301,-78.5830029,632
tract-37101041510,37101,35.4458095,-78.5710772,395
tract-37101041511,37101,35.4875326,-78.6442289,411
tract-37103920100,37103,34.930856,-77.2065662,600
tract-37103920200,37103,35.0322677,-77.3561946,538
tract-37103920300,37103,35.093232,-77.5065297,667
tract-37105030101,37105,35.4807747,-79.1922527,349
tract-37105030102,37105,35.4836311,-79.2107776,1039
tract-37105030200,37105,35.4870795,-79.1714991,360
tract-37105030300,37105,35.4691018,-79.174001,276
tract-37105030401,37105,35.4831283,-79.1331218,448
tract-37105030402,37105,35.4446385,-79.1674901,1444
tract-37105030502,37105,35.4156838,-79.1826785,377
tract-37105030504,37105,35.3635785,-79.1721592,1007
tract-37105030505,37105,35.3732353,-79.2229982,538
tract-37105030506,37105,35.4177001,-79.1284479,186
tract-37105030507,37105,35.4262805,-79.1017727,740
tract-37105030601,37105,35.5199029,-79.2439167,672
tract-37105030602,37105,35.4508397,-79.2930967,952
tract-37105030702,37105,35.4940347,-79.0534716,982
tract-37105030703,37105,35.5863886,-79.1438828,344
tract-37105030704,37105,35.5569172,-79.1106252,474
tract-37107010100,37107,35.3572404,-77.4994816,829
tract-37107010200,37107,35.2759597,-77.5402883,376
tract-37107010300,37107,35.2458858,-77.57055,179
tract-37107010400,37107,35.2629831,-77.5730767,122
tract-37107010500,37107,35.2833424,-77.5698721,495
tract-37107010600,37107,35.2798577,-77.5924427,445
tract-37107010700,37107,35.2647871,-77.5945171,285
tract-37107010800,37107,35.2829952,-77.6136934,1143
tract-37107010900,37107,35.3514224,-77.6123942,544
tract-37107011001,37107,35.2584559,-77.6848545,624
tract-37107011002,37107,35.3233271,-77.707844,836
tract-37107011100,37107,35.2987787,-77.7834968,1009
tract-37107011201,37107,35.0829423,-77.6792159,507
tract-37107011202,37107,35.1686931,-77.7742266,625
tract-37107011301,37107,35.2259522,-77.5948593,331
tract-37107011302,37107,35.2117553,-77.6628175,495
tract-37107011400,37107,35.1959445,-77.5506355,762
tract-37109070100,37109,35.4685281,-81.2529925,766
tract-37109070201,37109,35.4884909,-81.2268928,642
tract-37109070202,37109,35.4881474,-81.1914159,651
tract-37109070300,37109,35.4513708,-81.218157,685
tract-37109070400,37109,35.435001,-81.2838635,1119
tract-37109070500,37109,35.4658276,-81.4095549,1313
tract-37109070600,37109,35.5288829,-81.4368095,689
tract-37109070700,37109,35.5130364,-81.3241793,538
tract-37109070800,37109,35.5236608,-81.2381198,1228
tract-37109070901,37109,35.529293,-81.1563487,680
tract-37109070902,37109,35.4998814,-81.0957004,1286
tract-37109071001,37109,35.4463582,-81.1512647,808
tract-37109071002,37109,35.4309832,-81.0756946,543
tract-37109071101,37109,35.5045243,-81.0277942,1324
tract-37109071102,37109,35.4332824,-80.9968872,1586
tract-37109071201,37109,35.4667525,-80.9724873,441
tract-37109071202,37109,35.481978,-80.9598295,949
tract-37109071203,37109,35.531621,-80.978055,1113
tract-37111970101,37111,35.7890067,-82.0851231,406
tract-37111970102,37111,35.8595212,-81.9504607,538
tract-37111970200,37111,35.7036826,-81.9250992,662
tract-37111970300,37111,35.709839,-82.0002703,474
tract-37111970400,37111,35.6834351,-81.9931181,353
tract-37111970500,37111,35.662158,-81.9899273,716
tract-37111970600,37111,35.6612068,-82.0659052,586
tract-37111970700,37111,35.6803279,-82.1736178,832
tract-37111970800,37111,35.5947669,-82.1985985,1085
tract-37111970902,37111,35.5621397,-82.0998778,904
tract-37111970903,37111,35.594445,-81.9358395,862
tract-37111970904,37111,35.636155,-81.8776159,437
tract-37113970100,37113,35.2798149,-83.3852422,709
tract-37113970200,37113,35.1916623,-83.5884922,880
tract-37113970302,37113,35.1876794,-83.4120984,889
tract-37113970303,37113,35.208622,-83.3819902,327
tract-37113970304,37113,35.1799742,-83.3755121,483
tract-37113970400,37113,35.1956877,-83.2927278,685
tract-37113970501,37113,35.0926118,-83.2189368,477
tract-37113970502,37113,35.01812,-83.23509,453
tract-37113970600,37113,35.0860262,-83.3330402,1138
tract-37113970700,37113,35.0809925,-83.4312365,1245
tract-37115010100,37115,35.9601208,-82.6481655,410
tract-37115010200,37115,35.8257748,-82.8497719,339
tract-37115010400,37115,35.8017258,-82.7648617,368
tract-37115010500,37115,35.7780838,-82.6984564,679
tract-37115010601,37115,35.8603947,-82.5953358,384
tract-37115010602,37115,35.8045167,-82.5730105,829
tract-37115010700,37115,35.8559474,-82.4836257,853
tract-37117970100,37117,35.7916489,-76.9186496,609
tract-37117970200,37117,35.8202491,-77.0745071,786
tract-37117970300,37117,35.8674648,-77.0867785,754
tract-37117970400,37117,35.9708261,-77.2610682,438
tract-37117970500,37117,35.7806152,-77.1055376,794
tract-37117970600,37117,35.825916,-77.2570433,740
tract-37119000101,37119,35.2222238,-80.8451641,162
tract-37119000102,37119,35.2255892,-80.8490392,176
tract-37119000103,37119,35.2316047,-80.8451688,97
tract-37119000104,37119,35.2284742,-80.8388942,231
tract-37119000301,37119,35.2097833,-80.8367131,84
tract-37119000302,37119,35.2145709,-80.8421745,118
tract-37119000401,37119,35.2154182,-80.8517089,121
tract-37119000402,37119,35.2218499,-80.8584275,85
tract-37119000501,37119,35.2307749,-80.8530724,139
tract-37119000502,37119,35.2364732,-80.8484084,134
tract-37119000503,37119,35.2339071,-80.8380522,271
tract-37119000600,37119,35.2251079,-80.8322606,78
tract-37119000700,37119,35.2385898,-80.8190353,55
tract-37119000800,37119,35.2281854,-80.8194074,421
tract-37119000900,37119,35.2373294,-80.8103873,73
tract-37119001000,37119,35.2256272,-80.808374,279
tract-37119001100,37119,35.2144543,-80.8066303,200
tract-37119001200,37119,35.2238478,-80.7885556,429
tract-37119001300,37119,35.2377407,-80.7892612,428
tract-37119001400,37119,35.2463014,-80.7965034,352
tract-37119001504,37119,35.2440467,-80.7584093,897
tract-37119001505,37119,35.2743691,-80.7565551,415
tract-37119001507,37119,35.2507947,-80.7397811,392
tract-37119001508,37119,35.2425999,-80.7271364,932
tract-37119001509,37119,35.257031,-80.7594509,396
tract-37119001510,37119,35.2572728,-80.7463444,590
tract-37119001603,37119,35.2327298,-80.7705875,592
tract-37119001605,37119,35.220193,-80.7752793,180
tract-37119001606,37119,35.2184656,-80.7625195,584
tract-37119001607,37119,35.2093483,-80.7462235,134
tract-37119001608,37119,35.2362394,-80.7615384,566
tract-37119001609,37119,35.2193818,-80.7404058,280
tract-37119001701,37119,35.211891,-80.7893958,278
tract-37119001702,37119,35.2081204,-80.7732945,314
tract-37119001801,37119,35.2038367,-80.7961149,87
tract-37119001802,37119,35.1961514,-80.7779704,341
tract-37119001910,37119,35.1946576,-80.7337135,480
tract-37119001911,37119,35.1890033,-80.7185457,1097
tract-37119001914,37119,35.1818052,-80.7625945,555
tract-37119001916,37119,35.2048538,-80.7088632,636
tract-37119001917,37119,35.2009127,-80.6892184,518
tract-37119001918,37119,35.1968425,-80.7567315,320
tract-37119001919,37119,35.1929801,-80.7518868,530
tract-37119001920,37119,35.1789691,-80.7421894,599
tract-37119001921,37119,35.1717585,-80.7310428,531
tract-37119001922,37119,35.2179009,-80.7061391,985
tract-37119001923,37119,35.2114472,-80.7174495,754
tract-37119001924,37119,35.2135207,-80.7352598,312
tract-37119001925,37119,35.2156689,-80.7270583,452
tract-37119001926,37119,35.1672767,-80.7494873,329
tract-37119001927,37119,35.1536905,-80.7434065,332
tract-37119002004,37119,35.1467548,-80.779567,851
tract-37119002005,37119,35.1654866,-80.7979076,464
tract-37119002006,37119,35.1706386,-80.7830693,455
tract-37119002007,37119,35.1599505,-80.7583285,574
tract-37119002008,37119,35.153255,-80.7681005,727
tract-37119002100,37119,35.1850848,-80.785599,359
tract-37119002201,37119,35.1842483,-80.7991538,430
tract-37119002202,37119,35.1800114,-80.8100907,416
tract-37119002300,37119,35.1957076,-80.8025508,288
tract-37119002400,37119,35.2072125,-80.8168867,339
tract-37119002500,37119,35.2172707,-80.8236353,215
tract-37119002600,37119,35.2100741,-80.8316138,140
tract-37119002701,37119,35.2004703,-80.8309136,606
tract-37119002702,37119,35.1822859,-80.8379858,750
tract-37119002800,37119,35.1922203,-80.8212067,651
tract-37119002903,37119,35.1561343,-80.8170887,907
tract-37119002905,37119,35.1698353,-80.8220097,609
tract-37119002907,37119,35.1481414,-80.8075039,523
tract-37119002908,37119,35.1385534,-80.7945506,470
tract-37119002909,37119,35.1604255,-80.8316285,199
tract-37119002910,37119,35.1603554,-80.8423,262
tract-37119003006,37119,35.1330161,-80.8294036,620
tract-37119003008,37119,35.0972133,-80.8363517,719
tract-37119003012,37119,35.1108324,-80.8509381,661
tract-37119003013,37119,35.1074537,-80.8060628,916
tract-37119003015,37119,35.1280432,-80.763944,836
tract-37119003016,37119,35.1107441,-80.7671837,445
tract-37119003017,37119,35.1004489,-80.8014403,600
tract-37119003018,37119,35.1059888,-80.7846345,472
tract-37119003019,37119,35.1299332,-80.8157866,348
tract-37119003020,37119,35.1149709,-80.8116744,843
tract-37119003021,37119,35.1250986,-80.8427319,299
tract-37119003022,37119,35.1376145,-80.8446014,536
tract-37119003102,37119,35.1556977,-80.8589655,558
tract-37119003105,37119,35.1318254,-80.8604187,697
tract-37119003106,37119,35.1456118,-80.8608595,488
tract-37119003108,37119,35.1305739,-80.8678209,453
tract-37119003109,37119,35.1208375,-80.8768584,218
tract-37119003110,37119,35.1689417,-80.8693938,139
tract-37119003111,37119,35.1653431,-80.8536988,253
tract-37119003201,37119,35.1843831,-80.8719805,287
tract-37119003203,37119,35.1773334,-80.86335,364
tract-37119003204,37119,35.1833716,-80.8541608,338
tract-37119003301,37119,35.1990601,-80.862625,61
tract-37119003302,37119,35.1934579,-80.8605961,286
tract-37119003401,37119,35.2028641,-80.8590305,256
tract-37119003402,37119,35.1989897,-80.8495383,373
tract-37119003500,37119,35.2075371,-80.8456285,428
tract-37119003600,37119,35.2162038,-80.8723798,220
tract-37119003701,37119,35.2082797,-80.867333,147
tract-37119003702,37119,35.2030429,-80.8760961,165
tract-37119003802,37119,35.191232,-80.8880917,589
tract-37119003805,37119,35.1749191,-80.9129153,155
tract-37119003807,37119,35.1510861,-80.8895481,574
tract-37119003808,37119,35.1433446,-80.88325,474
tract-37119003809,37119,35.151696,-80.917683,353
tract-37119003810,37119,35.1506787,-80.9060583,369
tract-37119003811,37119,35.1692129,-80.8965101,338
tract-37119003902,37119,35.2099188,-80.89993,849
tract-37119003903,37119,35.2076512,-80.9206437,338
tract-37119004000,37119,35.2334149,-80.9112968,585
tract-37119004101,37119,35.227531,-80.8749966,180
tract-37119004102,37119,35.235228,-80.8658662,271
tract-37119004200,37119,35.2449093,-80.8830131,497
tract-37119004302,37119,35.2606562,-80.8935271,719
tract-37119004303,37119,35.2550206,-80.9342155,516
tract-37119004304,37119,35.267629,-80.9159747,496
tract-37119004306,37119,35.2422404,-80.9117199,260
tract-37119004307,37119,35.2540734,-80.9114687,962
tract-37119004400,37119,35.2794178,-80.8787038,559
tract-37119004500,37119,35.2524663,-80.8720755,480
tract-37119004600,37119,35.2615509,-80.8610607,522
tract-37119004700,37119,35.2446927,-80.8579236,130
tract-37119004800,37119,35.2574751,-80.8492145,415
tract-37119004900,37119,35.2427609,-80.8428441,192
tract-37119005000,37119,35.2527785,-80.8395918,282
tract-37119005100,37119,35.2624641,-80.8268574,465
tract-37119005200,37119,35.2457602,-80.8246593,223
tract-37119005301,37119,35.2574888,-80.8061142,238
tract-37119005305,37119,35.2722436,-80.7849359,421
tract-37119005306,37119,35.2629206,-80.777272,378
tract-37119005307,37119,35.281548,-80.7755245,299
tract-37119005308,37119,35.2746194,-80.7709241,307
tract-37119005403,37119,35.2993564,-80.8204775,611
tract-37119005404,37119,35.286058,-80.8140714,678
tract-37119005405,37119,35.2911864,-80.8412338,668
tract-37119005406,37119,35.2913548,-80.861712,657
tract-37119005508,37119,35.3526137,-80.825326,561
tract-37119005510,37119,35.3260782,-80.8193663,829
tract-37119005511,37119,35.3358195,-80.8100015,438
tract-37119005512,37119,35.3116643,-80.8014721,709
tract-37119005513,37119,35.3537821,-80.7908786,621
tract-37119005515,37119,35.3904142,-80.7672694,399
tract-37119005516,37119,35.3843829,-80.766735,201
tract-37119005517,37119,35.3818862,-80.7748527,808
tract-37119005519,37119,35.3677073,-80.7405577,734
tract-37119005520,37119,35.3464596,-80.747846,1014
tract-37119005522,37119,35.3207514,-80.7869611,719
tract-37119005525,37119,35.371374,-80.7939954,557
tract-37119005526,37119,35.3597254,-80.8027882,452
tract-37119005527,37119,35.3407767,-80.7762334,630
tract-37119005528,37119,35.3314629,-80.7899929,673
tract-37119005529,37119,35.3696403,-80.7645353,576
tract-37119005530,37119,35.3594366,-80.7778091,474
tract-37119005531,37119,35.3433963,-80.7157898,577
tract-37119005532,37119,35.332301,-80.7316091,239
tract-37119005533,37119,35.3275364,-80.7661366,132
tract-37119005534,37119,35.3174612,-80.7450808,368
tract-37119005535,37119,35.305462,-80.7918681,414
tract-37119005536,37119,35.2984939,-80.7730234,690
tract-37119005604,37119,35.3040262,-80.7390968,258
tract-37119005609,37119,35.3223377,-80.7200438,15
tract-37119005610,37119,35.3215573,-80.7067301,530
tract-37119005611,37119,35.3291276,-80.6993126,675
tract-37119005612,37119,35.2922882,-80.7124858,623
tract-37119005613,37119,35.2801844,-80.7204021,465
tract-37119005615,37119,35.2859186,-80.6861106,248
tract-37119005616,37119,35.2642786,-80.7079907,303
tract-37119005617,37119,35.2455698,-80.69893,458
tract-37119005618,37119,35.2661197,-80.6865346,609
tract-37119005619,37119,35.2522069,-80.6696642,872
tract-37119005621,37119,35.243808,-80.6364391,1340
tract-37119005622,37119,35.2994275,-80.7283447,51
tract-37119005623,37119,35.2897889,-80.7374432,473
tract-37119005624,37119,35.3090885,-80.6901864,215
tract-37119005625,37119,35.297714,-80.6961054,994
tract-37119005626,37119,35.225404,-80.6958361,828
tract-37119005627,37119,35.2240171,-80.6681109,1058
tract-37119005709,37119,35.1316651,-80.6975854,772
tract-37119005710,37119,35.1846665,-80.7043135,446
tract-37119005712,37119,35.1217522,-80.6783375,558
tract-37119005713,37119,35.1502994,-80.6578019,805
tract-37119005714,37119,35.1838506,-80.6144334,1077
tract-37119005715,37119,35.2084182,-80.5910474,753
tract-37119005716,37119,35.167439,-80.7198741,731
tract-37119005718,37119,35.1907079,-80.6738271,606
tract-37119005719,37119,35.202614,-80.6449386,865
tract-37119005720,37119,35.1591217,-80.6922947,556
tract-37119005721,37119,35.1653045,-80.6741887,979
tract-37119005722,37119,35.1557234,-80.7068281,346
tract-37119005723,37119,35.1578694,-80.7201588,480
tract-37119005811,37119,35.1392464,-80.7544662,844
tract-37119005815,37119,35.0872209,-80.7979171,560
tract-37119005816,37119,35.0715395,-80.8091794,677
tract-37119005817,37119,35.0735873,-80.7810069,792
tract-37119005824,37119,35.1084273,-80.900015,417
tract-37119005826,37119,35.0785473,-80.872389,537
tract-37119005827,37119,35.1117193,-80.8719718,218
tract-37119005828,37119,35.1052181,-80.8687767,867
tract-37119005829,37119,35.0921183,-80.8718492,168
tract-37119005830,37119,35.0741326,-80.8573425,527
tract-37119005832,37119,35.1016808,-80.766109,384
tract-37119005833,37119,35.1088595,-80.7394007,809
tract-37119005834,37119,35.1089933,-80.7118563,699
tract-37119005835,37119,35.0975502,-80.7001724,445
tract-37119005836,37119,35.049435,-80.8739592,685
tract-37119005839,37119,35.0711566,-80.8369114,418
tract-37119005840,37119,35.061931,-80.8313712,347
tract-37119005843,37119,35.0385569,-80.8214818,573
tract-37119005845,37119,35.0537552,-80.7838289,788
tract-37119005846,37119,35.0394047,-80.7835757,709
tract-37119005847,37119,35.0760158,-80.7624516,723
tract-37119005848,37119,35.0897687,-80.7430249,726
tract-37119005849,37119,35.0816613,-80.7227677,462
tract-37119005850,37119,35.0514308,-80.7599197,267
tract-37119005851,37119,35.0671447,-80.7377757,452
tract-37119005852,37119,35.0787553,-80.8306632,606
tract-37119005853,37119,35.083166,-80.84384,235
tract-37119005854,37119,35.0575792,-80.8616233,298
tract-37119005855,37119,35.0438334,-80.8513692,656
tract-37119005856,37119,35.0351819,-80.8629072,208
tract-37119005857,37119,35.0244421,-80.8553954,335
tract-37119005858,37119,35.0140318,-80.8400251,461
tract-37119005859,37119,35.0514051,-80.824344,463
tract-37119005860,37119,35.049106,-80.8392606,616
tract-37119005861,37119,35.0443153,-80.804241,595
tract-37119005862,37119,35.0570266,-80.8014195,544
tract-37119005863,37119,35.0299645,-80.8335292,546
tract-37119005864,37119,35.0194402,-80.8191519,638
tract-37119005865,37119,35.1240293,-80.7375955,374
tract-37119005866,37119,35.1345026,-80.7259333,400
tract-37119005867,37119,35.068602,-80.8959616,535
tract-37119005868,37119,35.0769908,-80.901776,487
tract-37119005908,37119,35.1267468,-81.0229671,448
tract-37119005910,37119,35.1091547,-81.000603,602
tract-37119005913,37119,35.1405167,-80.9569047,1021
tract-37119005915,37119,35.1348139,-80.9334649,255
tract-37119005916,37119,35.1317236,-80.9106075,280
tract-37119005918,37119,35.0937791,-80.9842161,634
tract-37119005919,37119,35.2391648,-80.9886718,614
tract-37119005920,37119,35.1973322,-80.9851824,293
tract-37119005921,37119,35.1670732,-80.9781234,215
