point_id,facility_id,travel_time_minutes
tract-37067003002,MQSA-NC-29FE5506763C,26.5
tract-37067003002,MQSA-NC-2B4672CA48EB,13.75
tract-37067003002,MQSA-NC-2EF93350B407,17.76
tract-37067003002,MQSA-NC-3AA82C296C39,19.3
tract-37067003002,MQSA-NC-581C7417FE47,29.09
tract-37067003002,MQSA-NC-6B3AE4E40BC7,32.95
tract-37067003002,MQSA-NC-79900A216D74,31.54
tract-37067003002,MQSA-NC-9462DCD1EDD8,14.88
tract-37067003002,MQSA-NC-9FFBC5FC228C,18.23
tract-37067003002,MQSA-NC-A559823A5B6A,27.27
tract-37067003002,MQSA-NC-AC07229B18F8,18.48
tract-37067003002,MQSA-NC-AC53C9BCF74B,24.21
tract-37067003002,MQSA-NC-B63689DD34CB,42.19
tract-37067003002,MQSA-NC-D0E3830D3A4F,37.63
tract-37067003002,MQSA-NC-EA5D4DB12BC2,23.07
tract-37067003002,MQSA-NC-F9FCBB8D94B2,20.89
tract-37067003003,MQSA-NC-0192BACC2A57,19.04
tract-37067003003,MQSA-NC-152E91E0D970,30.73
tract-37067003003,MQSA-NC-19AF9EB330F7,19.29
tract-37067003003,MQSA-NC-292BD7C9808F,11.83
tract-37067003003,MQSA-NC-29FE5506763C,23.94
tract-37067003003,MQSA-NC-2B4672CA48EB,10.18
tract-37067003003,MQSA-NC-2EF93350B407,15.19
tract-37067003003,MQSA-NC-3AA82C296C39,17.44
tract-37067003003,MQSA-NC-6B3AE4E40BC7,30.39
tract-37067003003,MQSA-NC-79900A216D74,28.97
tract-37067003003,MQSA-NC-9462DCD1EDD8,13.02
tract-37067003003,MQSA-NC-9FFBC5FC228C,15.67
tract-37067003003,MQSA-NC-A559823A5B6A,24.7
tract-37067003003,MQSA-NC-AC07229B18F8,16.62
tract-37067003003,MQSA-NC-AC53C9BCF74B,22.35
tract-37067003003,MQSA-NC-B0A8C44C53C7,33.42
tract-37067003003,MQSA-NC-B63689DD34CB,38.33
tract-37067003003,MQSA-NC-D0E3830D3A4F,31.8
tract-37067003003,MQSA-NC-EA5D4DB12BC2,21.22
tract-37067003003,MQSA-NC-F9FCBB8D94B2,19.04
tract-37067003004,MQSA-NC-0192BACC2A57,25.44
tract-37067003004,MQSA-NC-152E91E0D970,29.92
tract-37067003004,MQSA-NC-19AF9EB330F7,25.7
tract-37067003004,MQSA-NC-292BD7C9808F,18.23
tract-37067003004,MQSA-NC-29FE5506763C,23.13
tract-37067003004,MQSA-NC-2B4672CA48EB,6.66
tract-37067003004,MQSA-NC-2EF93350B407,14.38
tract-37067003004,MQSA-NC-3AA82C296C39,23.84
tract-37067003004,MQSA-NC-6B3AE4E40BC7,29.57
tract-37067003004,MQSA-NC-79900A216D74,28.16
tract-37067003004,MQSA-NC-9462DCD1EDD8,19.42
tract-37067003004,MQSA-NC-9FFBC5FC228C,14.86
tract-37067003004,MQSA-NC-A559823A5B6A,23.89
tract-37067003004,MQSA-NC-AC07229B18F8,23.03
tract-37067003004,MQSA-NC-AC53C9BCF74B,28.75
tract-37067003004,MQSA-NC-B0A8C44C53C7,32.6
tract-37067003004,MQSA-NC-D0E3830D3A4F,34.25
tract-37067003004,MQSA-NC-EA5D4DB12BC2,27.62
tract-37067003004,MQSA-NC-F6F5458285A9,32.6
tract-37067003004,MQSA-NC-F9FCBB8D94B2,25.44
tract-37067003103,MQSA-NC-0192BACC2A57,33.26
tract-37067003103,MQSA-NC-152E91E0D970,32.3
tract-37067003103,MQSA-NC-292BD7C9808F,26.89
tract-37067003103,MQSA-NC-29FE5506763C,25.51
tract-37067003103,MQSA-NC-2B4672CA48EB,14.21
tract-37067003103,MQSA-NC-2EF93350B407,16.77
tract-37067003103,MQSA-NC-3AA82C296C39,32.5
tract-37067003103,MQSA-NC-6B3AE4E40BC7,28.69
tract-37067003103,MQSA-NC-734953D40A57,31.25
tract-37067003103,MQSA-NC-79900A216D74,27.0
tract-37067003103,MQSA-NC-9462DCD1EDD8,28.08
tract-37067003103,MQSA-NC-9FFBC5FC228C,16.67
tract-37067003103,MQSA-NC-A559823A5B6A,26.28
tract-37067003103,MQSA-NC-AC07229B18F8,31.68
tract-37067003103,MQSA-NC-AC170915B2E8,31.76
tract-37067003103,MQSA-NC-B0A8C44C53C7,31.46
tract-37067003103,MQSA-NC-EA5D4DB12BC2,35.44
tract-37067003103,MQSA-NC-F6F5458285A9,31.51
tract-37067003103,MQSA-NC-F81D57E71A89,31.72
tract-37067003103,MQSA-NC-F946627C9C93,31.72
tract-37067003105,MQSA-NC-0192BACC2A57,26.06
tract-37067003105,MQSA-NC-152E91E0D970,36.25
tract-37067003105,MQSA-NC-19AF9EB330F7,26.32
tract-37067003105,MQSA-NC-292BD7C9808F,17.07
tract-37067003105,MQSA-NC-29FE5506763C,29.45
tract-37067003105,MQSA-NC-2B4672CA48EB,14.13
tract-37067003105,MQSA-NC-2EF93350B407,20.71
tract-37067003105,MQSA-NC-3AA82C296C39,24.47
tract-37067003105,MQSA-NC-6B3AE4E40BC7,35.9
tract-37067003105,MQSA-NC-79900A216D74,34.49
tract-37067003105,MQSA-NC-9462DCD1EDD8,20.05
tract-37067003105,MQSA-NC-9FFBC5FC228C,20.62
tract-37067003105,MQSA-NC-A559823A5B6A,30.22
tract-37067003105,MQSA-NC-AC07229B18F8,23.65
tract-37067003105,MQSA-NC-AC53C9BCF74B,29.38
tract-37067003105,MQSA-NC-B0A8C44C53C7,38.93
tract-37067003105,MQSA-NC-D0E3830D3A4F,40.01
tract-37067003105,MQSA-NC-EA5D4DB12BC2,28.25
tract-37067003105,MQSA-NC-F6F5458285A9,38.93
tract-37067003105,MQSA-NC-F9FCBB8D94B2,26.06
tract-37067003106,MQSA-NC-0192BACC2A57,33.17
tract-37067003106,MQSA-NC-152E91E0D970,41.89
tract-37067003106,MQSA-NC-19AF9EB330F7,33.42
tract-37067003106,MQSA-NC-292BD7C9808F,24.73
tract-37067003106,MQSA-NC-29FE5506763C,35.56
tract-37067003106,MQSA-NC-2B4672CA48EB,20.56
tract-37067003106,MQSA-NC-2EF93350B407,26.81
tract-37067003106,MQSA-NC-3AA82C296C39,31.57
tract-37067003106,MQSA-NC-6B3AE4E40BC7,34.02
tract-37067003106,MQSA-NC-734953D40A57,39.1
tract-37067003106,MQSA-NC-79900A216D74,34.85
tract-37067003106,MQSA-NC-9462DCD1EDD8,27.15
tract-37067003106,MQSA-NC-9FFBC5FC228C,26.72
tract-37067003106,MQSA-NC-A559823A5B6A,36.33
tract-37067003106,MQSA-NC-AC07229B18F8,30.76
tract-37067003106,MQSA-NC-AC170915B2E8,39.61
tract-37067003106,MQSA-NC-B0A8C44C53C7,39.31
tract-37067003106,MQSA-NC-EA5D4DB12BC2,35.35
tract-37067003106,MQSA-NC-F6F5458285A9,39.35
tract-37067003106,MQSA-NC-F9FCBB8D94B2,33.17
tract-37067003107,MQSA-NC-0192BACC2A57,29.39
tract-37067003107,MQSA-NC-152E91E0D970,28.38
tract-37067003107,MQSA-NC-19AF9EB330F7,30.24
tract-37067003107,MQSA-NC-292BD7C9808F,22.77
tract-37067003107,MQSA-NC-29FE5506763C,21.59
tract-37067003107,MQSA-NC-2B4672CA48EB,10.19
tract-37067003107,MQSA-NC-2EF93350B407,12.84
tract-37067003107,MQSA-NC-3AA82C296C39,28.38
tract-37067003107,MQSA-NC-6B3AE4E40BC7,28.04
tract-37067003107,MQSA-NC-79900A216D74,26.62
tract-37067003107,MQSA-NC-9462DCD1EDD8,23.96
tract-37067003107,MQSA-NC-9FFBC5FC228C,12.75
tract-37067003107,MQSA-NC-A559823A5B6A,22.35
tract-37067003107,MQSA-NC-AC07229B18F8,27.57
tract-37067003107,MQSA-NC-B0A8C44C53C7,31.07
tract-37067003107,MQSA-NC-D0E3830D3A4F,32.14
tract-37067003107,MQSA-NC-EA5D4DB12BC2,31.57
tract-37067003107,MQSA-NC-F6F5458285A9,31.07
tract-37067003107,MQSA-NC-F946627C9C93,29.82
tract-37067003107,MQSA-NC-F9FCBB8D94B2,29.39
tract-37067003108,MQSA-NC-152E91E0D970,26.22
tract-37067003108,MQSA-NC-292BD7C9808F,22.4
tract-37067003108,MQSA-NC-29FE5506763C,19.43
tract-37067003108,MQSA-NC-2B4672CA48EB,9.71
tract-37067003108,MQSA-NC-2EF93350B407,10.0
tract-37067003108,MQSA-NC-3AA82C296C39,28.02
tract-37067003108,MQSA-NC-6B3AE4E40BC7,23.92
tract-37067003108,MQSA-NC-734953D40A57,26.49
tract-37067003108,MQSA-NC-79900A216D74,22.24
tract-37067003108,MQSA-NC-9462DCD1EDD8,23.59
tract-37067003108,MQSA-NC-9FFBC5FC228C,12.19
tract-37067003108,MQSA-NC-A559823A5B6A,20.2
tract-37067003108,MQSA-NC-AC07229B18F8,27.2
tract-37067003108,MQSA-NC-AC170915B2E8,27.0
tract-37067003108,MQSA-NC-B0A8C44C53C7,26.7
tract-37067003108,MQSA-NC-D0E3830D3A4F,31.58
tract-37067003108,MQSA-NC-EA5D4DB12BC2,30.96
tract-37067003108,MQSA-NC-F6F5458285A9,26.74
tract-37067003108,MQSA-NC-F81D57E71A89,26.96
tract-37067003108,MQSA-NC-F946627C9C93,26.95
tract-37067003201,MQSA-NC-0192BACC2A57,25.26
tract-37067003201,MQSA-NC-152E91E0D970,24.67
tract-37067003201,MQSA-NC-19AF9EB330F7,26.16
tract-37067003201,MQSA-NC-292BD7C9808F,18.7
tract-37067003201,MQSA-NC-29FE5506763C,17.88
tract-37067003201,MQSA-NC-2B4672CA48EB,5.9
tract-37067003201,MQSA-NC-2EF93350B407,9.13
tract-37067003201,MQSA-NC-3AA82C296C39,24.3
tract-37067003201,MQSA-NC-6B3AE4E40BC7,24.32
tract-37067003201,MQSA-NC-79900A216D74,22.91
tract-37067003201,MQSA-NC-9462DCD1EDD8,19.88
tract-37067003201,MQSA-NC-9FFBC5FC228C,9.04
tract-37067003201,MQSA-NC-A559823A5B6A,18.64
tract-37067003201,MQSA-NC-AC07229B18F8,23.49
tract-37067003201,MQSA-NC-B0A8C44C53C7,27.36
tract-37067003201,MQSA-NC-D0E3830D3A4F,28.43
tract-37067003201,MQSA-NC-EA5D4DB12BC2,27.44
tract-37067003201,MQSA-NC-F6F5458285A9,27.36
tract-37067003201,MQSA-NC-F946627C9C93,26.11
tract-37067003201,MQSA-NC-F9FCBB8D94B2,25.26
tract-37067003202,MQSA-NC-152E91E0D970,24.24
tract-37067003202,MQSA-NC-292BD7C9808F,19.02
tract-37067003202,MQSA-NC-29FE5506763C,17.45
tract-37067003202,MQSA-NC-2B4672CA48EB,7.32
tract-37067003202,MQSA-NC-2EF93350B407,8.02
tract-37067003202,MQSA-NC-3AA82C296C39,24.62
tract-37067003202,MQSA-NC-6B3AE4E40BC7,23.89
tract-37067003202,MQSA-NC-734953D40A57,27.12
tract-37067003202,MQSA-NC-79900A216D74,22.48
tract-37067003202,MQSA-NC-9462DCD1EDD8,20.2
tract-37067003202,MQSA-NC-9FFBC5FC228C,8.8
tract-37067003202,MQSA-NC-A559823A5B6A,18.21
tract-37067003202,MQSA-NC-AC07229B18F8,23.81
tract-37067003202,MQSA-NC-AC170915B2E8,28.1
tract-37067003202,MQSA-NC-B0A8C44C53C7,26.93
tract-37067003202,MQSA-NC-D0E3830D3A4F,28.19
tract-37067003202,MQSA-NC-EA5D4DB12BC2,28.2
tract-37067003202,MQSA-NC-F6F5458285A9,26.93
tract-37067003202,MQSA-NC-F81D57E71A89,27.58
tract-37067003202,MQSA-NC-F946627C9C93,25.68
tract-37067003307,MQSA-NC-0192BACC2A57,23.71
tract-37067003307,MQSA-NC-152E91E0D970,26.68
tract-37067003307,MQSA-NC-19AF9EB330F7,26.12
tract-37067003307,MQSA-NC-292BD7C9808F,18.65
tract-37067003307,MQSA-NC-29FE5506763C,19.89
tract-37067003307,MQSA-NC-2B4672CA48EB,6.73
tract-37067003307,MQSA-NC-2EF93350B407,11.86
tract-37067003307,MQSA-NC-3AA82C296C39,24.26
tract-37067003307,MQSA-NC-6B3AE4E40BC7,26.34
tract-37067003307,MQSA-NC-79900A216D74,24.93
tract-37067003307,MQSA-NC-9462DCD1EDD8,19.84
tract-37067003307,MQSA-NC-9FFBC5FC228C,11.22
tract-37067003307,MQSA-NC-A559823A5B6A,20.66
tract-37067003307,MQSA-NC-AC07229B18F8,23.45
tract-37067003307,MQSA-NC-B0A8C44C53C7,29.37
tract-37067003307,MQSA-NC-B63689DD34CB,37.22
tract-37067003307,MQSA-NC-D0E3830D3A4F,30.61
tract-37067003307,MQSA-NC-EA5D4DB12BC2,25.89
tract-37067003307,MQSA-NC-F6F5458285A9,29.37
tract-37067003307,MQSA-NC-F9FCBB8D94B2,23.71
tract-37067003308,MQSA-NC-0192BACC2A57,18.39
tract-37067003308,MQSA-NC-152E91E0D970,28.64
tract-37067003308,MQSA-NC-19AF9EB330F7,22.02
tract-37067003308,MQSA-NC-292BD7C9808F,15.0
tract-37067003308,MQSA-NC-29FE5506763C,21.85
tract-37067003308,MQSA-NC-2B4672CA48EB,8.77
tract-37067003308,MQSA-NC-2EF93350B407,12.24
tract-37067003308,MQSA-NC-3AA82C296C39,20.61
tract-37067003308,MQSA-NC-6B3AE4E40BC7,28.3
tract-37067003308,MQSA-NC-79900A216D74,26.89
tract-37067003308,MQSA-NC-9462DCD1EDD8,16.19
tract-37067003308,MQSA-NC-9FFBC5FC228C,9.91
tract-37067003308,MQSA-NC-A559823A5B6A,22.62
tract-37067003308,MQSA-NC-AC07229B18F8,19.8
tract-37067003308,MQSA-NC-AC53C9BCF74B,24.18
tract-37067003308,MQSA-NC-B0A8C44C53C7,31.33
tract-37067003308,MQSA-NC-B63689DD34CB,32.1
tract-37067003308,MQSA-NC-D0E3830D3A4F,25.57
tract-37067003308,MQSA-NC-EA5D4DB12BC2,20.57
tract-37067003308,MQSA-NC-F9FCBB8D94B2,18.39
tract-37067003309,MQSA-NC-0192BACC2A57,15.28
tract-37067003309,MQSA-NC-152E91E0D970,32.61
tract-37067003309,MQSA-NC-19AF9EB330F7,18.91
tract-37067003309,MQSA-NC-292BD7C9808F,13.45
tract-37067003309,MQSA-NC-29FE5506763C,25.82
tract-37067003309,MQSA-NC-2B4672CA48EB,12.65
tract-37067003309,MQSA-NC-2EF93350B407,17.07
tract-37067003309,MQSA-NC-3AA82C296C39,19.58
tract-37067003309,MQSA-NC-581C7417FE47,25.95
tract-37067003309,MQSA-NC-6B3AE4E40BC7,32.27
tract-37067003309,MQSA-NC-79900A216D74,30.85
tract-37067003309,MQSA-NC-9462DCD1EDD8,15.16
tract-37067003309,MQSA-NC-9FFBC5FC228C,15.29
tract-37067003309,MQSA-NC-A559823A5B6A,26.58
tract-37067003309,MQSA-NC-AC07229B18F8,17.68
tract-37067003309,MQSA-NC-AC53C9BCF74B,21.07
tract-37067003309,MQSA-NC-B63689DD34CB,32.98
tract-37067003309,MQSA-NC-D0E3830D3A4F,26.22
tract-37067003309,MQSA-NC-EA5D4DB12BC2,17.46
tract-37067003309,MQSA-NC-F9FCBB8D94B2,15.28
tract-37067003310,MQSA-NC-0192BACC2A57,16.35
tract-37067003310,MQSA-NC-152E91E0D970,30.77
tract-37067003310,MQSA-NC-19AF9EB330F7,19.99
tract-37067003310,MQSA-NC-292BD7C9808F,14.52
tract-37067003310,MQSA-NC-29FE5506763C,23.98
tract-37067003310,MQSA-NC-2B4672CA48EB,10.81
tract-37067003310,MQSA-NC-2EF93350B407,15.23
tract-37067003310,MQSA-NC-3AA82C296C39,20.66
tract-37067003310,MQSA-NC-581C7417FE47,27.02
tract-37067003310,MQSA-NC-6B3AE4E40BC7,30.43
tract-37067003310,MQSA-NC-79900A216D74,29.01
tract-37067003310,MQSA-NC-9462DCD1EDD8,16.24
tract-37067003310,MQSA-NC-9FFBC5FC228C,13.34
tract-37067003310,MQSA-NC-A559823A5B6A,24.75
tract-37067003310,MQSA-NC-AC07229B18F8,18.76
tract-37067003310,MQSA-NC-AC53C9BCF74B,22.14
tract-37067003310,MQSA-NC-B63689DD34CB,30.88
tract-37067003310,MQSA-NC-D0E3830D3A4F,24.12
tract-37067003310,MQSA-NC-EA5D4DB12BC2,18.53
tract-37067003310,MQSA-NC-F9FCBB8D94B2,16.35
tract-37067003311,MQSA-NC-0192BACC2A57,19.76
tract-37067003311,MQSA-NC-152E91E0D970,29.11
tract-37067003311,MQSA-NC-19AF9EB330F7,23.4
tract-37067003311,MQSA-NC-292BD7C9808F,19.55
tract-37067003311,MQSA-NC-29FE5506763C,22.31
tract-37067003311,MQSA-NC-2B4672CA48EB,14.82
tract-37067003311,MQSA-NC-2EF93350B407,12.71
tract-37067003311,MQSA-NC-3AA82C296C39,24.36
tract-37067003311,MQSA-NC-6B3AE4E40BC7,28.76
tract-37067003311,MQSA-NC-79900A216D74,27.35
tract-37067003311,MQSA-NC-9462DCD1EDD8,21.43
tract-37067003311,MQSA-NC-9FFBC5FC228C,10.64
tract-37067003311,MQSA-NC-A559823A5B6A,22.23
tract-37067003311,MQSA-NC-AC07229B18F8,22.17
tract-37067003311,MQSA-NC-AC53C9BCF74B,25.55
tract-37067003311,MQSA-NC-B0A8C44C53C7,31.79
tract-37067003311,MQSA-NC-B63689DD34CB,27.61
tract-37067003311,MQSA-NC-D0E3830D3A4F,20.98
tract-37067003311,MQSA-NC-EA5D4DB12BC2,21.94
tract-37067003311,MQSA-NC-F9FCBB8D94B2,19.76
tract-37067003312,MQSA-NC-0192BACC2A57,22.54
tract-37067003312,MQSA-NC-152E91E0D970,29.47
tract-37067003312,MQSA-NC-19AF9EB330F7,26.18
tract-37067003312,MQSA-NC-292BD7C9808F,22.33
tract-37067003312,MQSA-NC-29FE5506763C,21.89
tract-37067003312,MQSA-NC-2B4672CA48EB,14.35
tract-37067003312,MQSA-NC-2EF93350B407,12.28
tract-37067003312,MQSA-NC-3AA82C296C39,27.13
tract-37067003312,MQSA-NC-6B3AE4E40BC7,29.13
tract-37067003312,MQSA-NC-79900A216D74,27.71
tract-37067003312,MQSA-NC-9462DCD1EDD8,24.2
tract-37067003312,MQSA-NC-9FFBC5FC228C,9.16
tract-37067003312,MQSA-NC-A559823A5B6A,22.46
tract-37067003312,MQSA-NC-AC07229B18F8,24.95
tract-37067003312,MQSA-NC-B0A8C44C53C7,32.16
tract-37067003312,MQSA-NC-B63689DD34CB,30.38
tract-37067003312,MQSA-NC-D0E3830D3A4F,21.21
tract-37067003312,MQSA-NC-EA5D4DB12BC2,24.72
tract-37067003312,MQSA-NC-F6F5458285A9,32.16
tract-37067003312,MQSA-NC-F9FCBB8D94B2,22.54
tract-37067003313,MQSA-NC-0192BACC2A57,21.09
tract-37067003313,MQSA-NC-152E91E0D970,24.35
tract-37067003313,MQSA-NC-292BD7C9808F,20.88
tract-37067003313,MQSA-NC-29FE5506763C,14.25
tract-37067003313,MQSA-NC-2B4672CA48EB,17.06
tract-37067003313,MQSA-NC-2EF93350B407,12.18
tract-37067003313,MQSA-NC-3AA82C296C39,25.68
tract-37067003313,MQSA-NC-6B3AE4E40BC7,25.23
tract-37067003313,MQSA-NC-79900A216D74,23.93
tract-37067003313,MQSA-NC-9462DCD1EDD8,22.76
tract-37067003313,MQSA-NC-9FFBC5FC228C,9.06
tract-37067003313,MQSA-NC-A559823A5B6A,12.94
tract-37067003313,MQSA-NC-AC07229B18F8,23.5
tract-37067003313,MQSA-NC-B0A8C44C53C7,27.04
tract-37067003313,MQSA-NC-B63689DD34CB,23.89
tract-37067003313,MQSA-NC-D0E3830D3A4F,11.7
tract-37067003313,MQSA-NC-EA5D4DB12BC2,23.27
tract-37067003313,MQSA-NC-F6F5458285A9,27.04
tract-37067003313,MQSA-NC-F946627C9C93,25.79
tract-37067003313,MQSA-NC-F9FCBB8D94B2,21.09
tract-37067003314,MQSA-NC-152E91E0D970,25.34
tract-37067003314,MQSA-NC-292BD7C9808F,23.74
tract-37067003314,MQSA-NC-29FE5506763C,18.55
tract-37067003314,MQSA-NC-2B4672CA48EB,13.04
tract-37067003314,MQSA-NC-2EF93350B407,8.15
tract-37067003314,MQSA-NC-3AA82C296C39,28.54
tract-37067003314,MQSA-NC-6B3AE4E40BC7,25.0
tract-37067003314,MQSA-NC-734953D40A57,28.22
tract-37067003314,MQSA-NC-79900A216D74,23.58
tract-37067003314,MQSA-NC-9462DCD1EDD8,25.52
tract-37067003314,MQSA-NC-9FFBC5FC228C,5.03
tract-37067003314,MQSA-NC-A559823A5B6A,19.32
tract-37067003314,MQSA-NC-AC170915B2E8,29.38
tract-37067003314,MQSA-NC-B0A8C44C53C7,28.03
tract-37067003314,MQSA-NC-B63689DD34CB,33.77
tract-37067003314,MQSA-NC-D0E3830D3A4F,21.58
tract-37067003314,MQSA-NC-EA5D4DB12BC2,26.13
tract-37067003314,MQSA-NC-F6F5458285A9,28.03
tract-37067003314,MQSA-NC-F81D57E71A89,28.68
tract-37067003314,MQSA-NC-F946627C9C93,26.78
tract-37067003315,MQSA-NC-0192BACC2A57,21.04
tract-37067003315,MQSA-NC-152E91E0D970,23.03
tract-37067003315,MQSA-NC-292BD7C9808F,18.76
tract-37067003315,MQSA-NC-29FE5506763C,16.23
tract-37067003315,MQSA-NC-2B4672CA48EB,7.47
tract-37067003315,MQSA-NC-2EF93350B407,4.46
tract-37067003315,MQSA-NC-3AA82C296C39,24.37
tract-37067003315,MQSA-NC-6B3AE4E40BC7,22.68
tract-37067003315,MQSA-NC-734953D40A57,25.9
tract-37067003315,MQSA-NC-79900A216D74,21.27
tract-37067003315,MQSA-NC-9462DCD1EDD8,19.95
tract-37067003315,MQSA-NC-9FFBC5FC228C,3.82
tract-37067003315,MQSA-NC-A559823A5B6A,17.0
tract-37067003315,MQSA-NC-AC07229B18F8,23.45
tract-37067003315,MQSA-NC-B0A8C44C53C7,25.71
tract-37067003315,MQSA-NC-D0E3830D3A4F,23.21
tract-37067003315,MQSA-NC-EA5D4DB12BC2,23.22
tract-37067003315,MQSA-NC-F6F5458285A9,25.71
tract-37067003315,MQSA-NC-F946627C9C93,24.47
tract-37067003315,MQSA-NC-F9FCBB8D94B2,21.04
tract-37067003402,MQSA-NC-0192BACC2A57,19.3
tract-37067003402,MQSA-NC-152E91E0D970,30.75
tract-37067003402,MQSA-NC-19AF9EB330F7,22.94
tract-37067003402,MQSA-NC-292BD7C9808F,19.1
tract-37067003402,MQSA-NC-29FE5506763C,23.1
tract-37067003402,MQSA-NC-2B4672CA48EB,16.47
tract-37067003402,MQSA-NC-2EF93350B407,14.35
tract-37067003402,MQSA-NC-3AA82C296C39,23.89
tract-37067003402,MQSA-NC-581C7417FE47,29.98
tract-37067003402,MQSA-NC-6B3AE4E40BC7,30.41
tract-37067003402,MQSA-NC-79900A216D74,29.0
tract-37067003402,MQSA-NC-9462DCD1EDD8,20.97
tract-37067003402,MQSA-NC-9FFBC5FC228C,12.29
tract-37067003402,MQSA-NC-A559823A5B6A,21.79
tract-37067003402,MQSA-NC-AC07229B18F8,21.71
tract-37067003402,MQSA-NC-AC53C9BCF74B,25.1
tract-37067003402,MQSA-NC-B63689DD34CB,23.86
tract-37067003402,MQSA-NC-D0E3830D3A4F,20.55
tract-37067003402,MQSA-NC-EA5D4DB12BC2,21.48
tract-37067003402,MQSA-NC-F9FCBB8D94B2,19.3
tract-37067003403,MQSA-NC-0192BACC2A57,14.9
tract-37067003403,MQSA-NC-19AF9EB330F7,18.54
tract-37067003403,MQSA-NC-292BD7C9808F,14.27
tract-37067003403,MQSA-NC-29FE5506763C,31.29
tract-37067003403,MQSA-NC-2B4672CA48EB,19.31
tract-37067003403,MQSA-NC-2EF93350B407,21.82
tract-37067003403,MQSA-NC-3AA82C296C39,19.5
tract-37067003403,MQSA-NC-4E6808D0AEDB,34.14
tract-37067003403,MQSA-NC-581C7417FE47,25.58
tract-37067003403,MQSA-NC-6B3AE4E40BC7,37.88
tract-37067003403,MQSA-NC-79900A216D74,36.47
tract-37067003403,MQSA-NC-9462DCD1EDD8,16.07
tract-37067003403,MQSA-NC-9FFBC5FC228C,19.76
tract-37067003403,MQSA-NC-A559823A5B6A,29.98
tract-37067003403,MQSA-NC-AC07229B18F8,17.31
tract-37067003403,MQSA-NC-AC53C9BCF74B,20.7
tract-37067003403,MQSA-NC-B63689DD34CB,31.75
tract-37067003403,MQSA-NC-D0E3830D3A4F,28.74
tract-37067003403,MQSA-NC-EA5D4DB12BC2,17.09
tract-37067003403,MQSA-NC-F9FCBB8D94B2,14.9
tract-37067003404,MQSA-NC-0192BACC2A57,11.9
tract-37067003404,MQSA-NC-19AF9EB330F7,15.53
tract-37067003404,MQSA-NC-292BD7C9808F,10.76
tract-37067003404,MQSA-NC-29FE5506763C,27.57
tract-37067003404,MQSA-NC-2B4672CA48EB,14.96
tract-37067003404,MQSA-NC-2EF93350B407,17.96
tract-37067003404,MQSA-NC-3AA82C296C39,16.49
tract-37067003404,MQSA-NC-4E6808D0AEDB,31.13
tract-37067003404,MQSA-NC-581C7417FE47,22.57
tract-37067003404,MQSA-NC-6B3AE4E40BC7,34.02
tract-37067003404,MQSA-NC-79900A216D74,32.61
tract-37067003404,MQSA-NC-9462DCD1EDD8,12.55
tract-37067003404,MQSA-NC-9FFBC5FC228C,15.9
tract-37067003404,MQSA-NC-A559823A5B6A,27.93
tract-37067003404,MQSA-NC-AC07229B18F8,14.3
tract-37067003404,MQSA-NC-AC53C9BCF74B,17.69
tract-37067003404,MQSA-NC-B63689DD34CB,30.46
tract-37067003404,MQSA-NC-D0E3830D3A4F,26.68
tract-37067003404,MQSA-NC-EA5D4DB12BC2,14.08
tract-37067003404,MQSA-NC-F9FCBB8D94B2,11.9
tract-37067003500,MQSA-NC-0192BACC2A57,14.16
tract-37067003500,MQSA-NC-19AF9EB330F7,17.79
tract-37067003500,MQSA-NC-292BD7C9808F,13.95
tract-37067003500,MQSA-NC-29FE5506763C,28.43
tract-37067003500,MQSA-NC-2B4672CA48EB,21.69
tract-37067003500,MQSA-NC-2EF93350B407,19.54
tract-37067003500,MQSA-NC-3AA82C296C39,18.75
tract-37067003500,MQSA-NC-4E6808D0AEDB,31.83
tract-37067003500,MQSA-NC-581C7417FE47,24.83
tract-37067003500,MQSA-NC-6B3AE4E40BC7,35.6
tract-37067003500,MQSA-NC-79900A216D74,34.18
tract-37067003500,MQSA-NC-9462DCD1EDD8,15.82
tract-37067003500,MQSA-NC-9FFBC5FC228C,17.47
tract-37067003500,MQSA-NC-A559823A5B6A,27.12
tract-37067003500,MQSA-NC-AC07229B18F8,16.57
tract-37067003500,MQSA-NC-AC53C9BCF74B,19.95
tract-37067003500,MQSA-NC-B63689DD34CB,26.33
tract-37067003500,MQSA-NC-D0E3830D3A4F,25.88
tract-37067003500,MQSA-NC-EA5D4DB12BC2,16.34
tract-37067003500,MQSA-NC-F9FCBB8D94B2,14.16
tract-37067003600,MQSA-NC-0192BACC2A57,12.38
tract-37067003600,MQSA-NC-152E91E0D970,36.77
tract-37067003600,MQSA-NC-19AF9EB330F7,16.02
tract-37067003600,MQSA-NC-292BD7C9808F,11.54
tract-37067003600,MQSA-NC-29FE5506763C,29.98
tract-37067003600,MQSA-NC-2B4672CA48EB,20.82
tract-37067003600,MQSA-NC-2EF93350B407,20.37
tract-37067003600,MQSA-NC-3AA82C296C39,16.98
tract-37067003600,MQSA-NC-4E6808D0AEDB,22.25
tract-37067003600,MQSA-NC-581C7417FE47,23.06
tract-37067003600,MQSA-NC-79900A216D74,35.01
tract-37067003600,MQSA-NC-9462DCD1EDD8,12.35
tract-37067003600,MQSA-NC-9FFBC5FC228C,18.3
tract-37067003600,MQSA-NC-A559823A5B6A,30.12
tract-37067003600,MQSA-NC-AC07229B18F8,14.79
