scenario_id,scenario_name,scenario_description,access_metric,county_fips,county_name,baseline_shock_score,sensitivity_shock_score,score_delta_from_baseline,baseline_alert_level,sensitivity_alert_level,baseline_rank,sensitivity_rank,rank_delta_from_baseline,mean_weight,p90_weight,threshold_weight,poverty_weight,rurality_weight,risk_weight,vulnerability_floor,vulnerability_multiplier
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37073,Gates County,0.0,0.0,0.0,NONE,NONE,37,37,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37075,Graham County,0.0,0.0,0.0,NONE,NONE,38,38,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37077,Granville County,0.0,0.0,0.0,NONE,NONE,39,39,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37079,Greene County,0.0,0.0,0.0,NONE,NONE,40,40,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37081,Guilford County,0.0,0.0,0.0,NONE,NONE,41,41,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37083,Halifax County,0.0,0.0,0.0,NONE,NONE,42,42,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37085,Harnett County,0.0,0.0,0.0,NONE,NONE,43,43,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37087,Haywood County,0.0,0.0,0.0,NONE,NONE,44,44,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37089,Henderson County,0.0,0.0,0.0,NONE,NONE,45,45,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37091,Hertford County,0.0,0.0,0.0,NONE,NONE,46,46,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37093,Hoke County,0.0,0.0,0.0,NONE,NONE,47,47,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37095,Hyde County,0.0,0.0,0.0,NONE,NONE,48,48,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37097,Iredell County,0.0,0.0,0.0,NONE,NONE,49,49,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37099,Jackson County,0.0,0.0,0.0,NONE,NONE,50,50,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37101,Johnston County,0.0,0.0,0.0,NONE,NONE,51,51,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37103,Jones County,0.0,0.0,0.0,NONE,NONE,52,52,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37105,Lee County,0.0,0.0,0.0,NONE,NONE,53,53,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37107,Lenoir County,0.0,0.0,0.0,NONE,NONE,54,54,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37109,Lincoln County,0.0,0.0,0.0,NONE,NONE,55,55,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37113,Macon County,0.0,0.0,0.0,NONE,NONE,56,56,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37115,Madison County,0.0,0.0,0.0,NONE,NONE,57,57,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37117,Martin County,0.0,0.0,0.0,NONE,NONE,58,58,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37111,McDowell County,0.0,0.0,0.0,NONE,NONE,59,59,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37119,Mecklenburg County,0.0,0.0,0.0,NONE,NONE,60,60,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37121,Mitchell County,0.0,0.0,0.0,NONE,NONE,61,61,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37123,Montgomery County,0.0,0.0,0.0,NONE,NONE,62,62,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37125,Moore County,0.0,0.0,0.0,NONE,NONE,63,63,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37127,Nash County,0.0,0.0,0.0,NONE,NONE,64,64,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
mean_access_heavy,Mean Access Heavy,Places more emphasis on broad average access deterioration.,travel_time_minutes,37129,New Hanover County,0.0,0.0,0.0,NONE,NONE,65,65,0,0.6,0.25,0.15,0.4,0.3,0.3,0.7,0.3
